C601,C602,R002-0301,R002-0302
2024,P01,"198,217.13","160,122.45"
2024,P02,"122,127.95","84,033.27"
2024,P03,"189,797.50","151,702.82"
2024,P04,"169,837.56","131,742.88"
2024,P05,"229,558.91","191,464.23"
2024,P06,"200,975.81","162,881.13"
2024,P07,"210,510.83","172,416.15"
2024,P08,"195,630.68","157,536.00"
2024,P09,"213,071.56","174,976.88"
2024,P10,"169,971.24","131,876.56"
2024,P11,"221,059.58","182,964.90"
2024,P12,"252,283.64","214,188.96"
