C601,C602,R002-0301,R002-0302
2024,P01,310331.87,245004.79
2024,P02,314238.10,41939.23
2024,P03,325770.29,132795
2024,P04,372302.42,220693.34
2024,P05,290966.26,199424.49
2024,P06,250474.16,205746.89
2024,P07,323757.93,281892.69
2024,P08,342240.75,203181.20
2024,P09,190414.26,224649.51
2024,P10,363012.48,261675.72
2024,P11,355877.22,191584.87
2024,P12,336430.75,207206.46
,,,
