C601,C602,R001-0201,R001-0202,R001-0203,R001-0204,R001-0205,R001-0206,R001-0207,R001-0208
2024,P10,NA,NA,NA,NA,"742,678",NA,"81,343",NA
2024,P11,NA,NA,NA,NA,"760,441",NA,"78,460",NA
2024,P12,NA,NA,NA,NA,"5,476,141",NA,"80,588",NA
