C601,C602,R001-0601,R001-0602,R001-0603,R001-0604,R001-0605,R001-0606,R001-0607,R001-0608,R001-0609,R001-0610,R001-0611,R001-0612,R001-0613
2024,P10,5824,NA,NA,NA,NA,368,NA,NA,NA,36,0,0,NA
2024,P11,5697,NA,NA,NA,NA,167,NA,NA,NA,41,0,0,NA
2024,P12,5693,NA,NA,NA,NA,132,NA,NA,NA,48,0,0,NA
