C601,C602,R001-0601,R001-0602,R001-0603,R001-0604,R001-0605,R001-0606,R001-0607,R001-0608,R001-0609,R001-0610,R001-0611,R001-0612,R001-0613
2022,P10,4623872,NA,NA,NA,NA,4380571,NA,NA,NA,2550064,NA,NA,NA
2022,P11,4659305,NA,NA,NA,NA,4415777,NA,NA,NA,2563595,NA,NA,NA
2022,P12,4670639,NA,NA,NA,NA,4442665,NA,NA,NA,2563712,NA,NA,NA
