C601,C602,R017-0301,R017-0302,R017-0303,R017-0304,R017-0305,R017-0306
2024,P01,NA,214,NA,NA,NA,NA
2024,P02,NA,269,NA,NA,NA,NA
2024,P03,NA,248,NA,NA,NA,NA
