C601,C602,R001-0601,R001-0602,R001-0603,R001-0604,R001-0605,R001-0606,R001-0607,R001-0608,R001-0609,R001-0610,R001-0611,R001-0612,R001-0613
2021,P10,3619482,NA,NA,NA,NA,3407048,NA,NA,NA,2097260,NA,NA,NA
2021,P11,3707136,NA,NA,NA,NA,3492000,NA,NA,NA,2143699,NA,NA,NA
2021,P12,3813422,NA,NA,NA,NA,3585894,NA,NA,NA,2193267,NA,NA,NA
