C601,C602,R002-0301,R002-0302
2024,P01,129039.03,124804.90
2024,P02,-89431.29,-93960.44
2024,P03,77935.67,73213.00
2024,P04,569.43,-4534.40
2024,P05,3342.47,-3197.96
2024,P06,31141.53,24019.69
2024,P07,6168.48,-1162.93
2024,P08,7836.17,-19.71
2024,P09,17439.66,9475.89
2024,P10,19780.35,11816.74
2024,P11,34186.19,27099.34
2024,P12,23258.63,16171.78
