C601,C602,R002-0301,R002-0302
2024,P01,"4,610","4,285"
2024,P02,"4,884","4,540"
2024,P03,"4,732","4,398"
2024,P04,"5,312","4,938"
2024,P05,"5,190","4,824"
2024,P06,"5,312","4,938"
2024,P07,"5,251","4,881"
2024,P08,"5,251","4,881"
2024,P09,"5,068","4,711"
2024,P10,"5,129","4,767"
2024,P11,"5,068","4,711"
2024,P12,"5,251","4,881"
