C601,C602,R002-0301,R002-0302
2024,P01,"5,988","5,030"
2024,P02,"5,921","4,974"
2024,P03,"5,898","4,954"
2024,P04,"6,080","5,107"
2024,P05,"6,004","5,043"
2024,P06,"5,959","5,006"
2024,P07,"6,010","5,048"
2024,P08,"5,936","4,986"
2024,P09,"6,001","5,041"
2024,P10,"5,978","5,022"
2024,P11,"5,993","5,034"
2024,P12,"6,284","5,279"
