C601,C602,C101,R002-0501
2024,P01,P114,22
2024,P02,P114,21
2024,P03,P114,20
2024,P04,P114,22
2024,P05,P114,21
2024,P06,P114,22
2024,P07,P114,24
2024,P08,P114,22
2024,P09,P114,21
2024,P10,P114,20
2024,P11,P114,19
2024,P12,P114,20
