C601,C602,C101,R002-0501
2024,P01,P114,548
2024,P02,P114,539
2024,P03,P114,531
2024,P04,P114,525
2024,P05,P114,517
2024,P06,P114,513
2024,P07,P114,506
2024,P08,P114,502
2024,P09,P114,490
2024,P10,P114,476
2024,P11,P114,465
2024,P12,P114,452
