C601,C602,R002-0301,R002-0302
2024,P01,"78,843","70,959"
2024,P02,"78,374","70,536"
2024,P03,"79,782","71,804"
2024,P04,"78,655","70,790"
2024,P05,"82,410","74,169"
2024,P06,"78,843","70,959"
2024,P07,"79,125","71,212"
2024,P08,"81,941","73,747"
2024,P09,"77,905","70,114"
2024,P10,"71,334","64,201"
2024,P11,"74,432","66,989"
2024,P12,"76,966","69,269"
