C601,C602,R017-0301,R017-0302,R017-0303,R017-0304,R017-0305,R017-0306
2023,P04,NA,0,NA,NA,NA,NA
2023,P05,NA,23,NA,NA,NA,NA
2023,P06,NA,34,NA,NA,NA,NA
