C601,C003,R027-0201,R027-0202,R027-0203,R027-0204,R027-0205
2024,P030010133,NO,NO,SI,NO,NO
2024,P030010280,NO,NO,SI,NO,NO
2024,P140130001,NO,NO,SI,NO,NO
