C601,C003,R027-0401,R027-0402,R027-0403,R027-0404
2024,P301540227,NA,NA,SI,NA
2024,P130280001,NA,NA,SI,NA
2024,P130320001,NA,NA,SI,NA
2024,P130420001,NA,NA,SI,NA
2024,P130460001,NA,NA,SI,NA
2024,P301550001,NA,NA,SI,NA
2024,P130730001,NA,NA,SI,NA
2024,P130810001,NA,NA,SI,NA
2024,P301230001,NA,NA,SI,NA
,,,,,
