C601,C003,R027-0301,R027-0302,R027-0303,R027-0304,R027-0305,R027-0306
2024,P301540227,NA,NA,NA,1700,NA,NA
2024,P130280001,NA,NA,NA,NA,5000,NA
2024,P130320001,NA,NA,NA,900,NA,NA
2024,P130420001,NA,NA,NA,1200,NA,NA
2024,P130460001,NA,NA,NA,1500,NA,NA
2024,P301550001,NA,NA,NA,4000,NA,NA
2024,P130730001,NA,NA,NA,1000,NA,NA
2024,P130810001,NA,NA,NA,4000,NA,NA
2024,P301230001,NA,NA,NA,4500,NA,NA
