C601,C003,R027-0201,R027-0202,R027-0203,R027-0204,R027-0205
2024,P301540227,NA,NA,SI,NA,NA
2024,P130280001,NA,SI,NA,NA,NA
2024,P130320001,NA,NA,SI,NA,NA
2024,P130420001,NA,NA,SI,NA,NA
2024,P130460001,NA,NA,SI,NA,NA
2024,P301550001,NA,NA,SI,NA,NA
2024,P130730001,NA,NA,SI,NA,NA
2024,P130810001,NA,NA,SI,NA,NA
2024,P301230001,NA,NA,SI,NA,NA
