C601,C602,R001-0601,R001-0602,R001-0603,R001-0604,R001-0605,R001-0606,R001-0607,R001-0608,R001-0609,R001-0610,R001-0611,R001-0612,R001-0613
2023,P07,4939450,NA,NA,NA,NA,4699949,NA,NA,NA,2569983,NA,NA,NA
2023,P08,4990810,NA,NA,NA,NA,4745754,NA,NA,NA,2560103,NA,NA,NA
2023,P09,5024802,NA,NA,NA,NA,4775774,NA,NA,NA,2555909,NA,NA,NA
