C601,C602,R002-0301,R002-0302
2024,P01,9779,0
2024,P02,5172,0
2024,P03,28976,0
2024,P04,98791,0
2024,P05,90580,0
2024,P06,70688,0
2024,P07,18917,0
2024,P08,154134,0
2024,P09,31680,0
2024,P10,200875,0
2024,P11,22691,0
2024,P12,55726,0
