C501,C502,C001,C101,C102,R001-0301
2025,P01,NA,P108,P01,14427
2025,P01,NA,P109,P01,554
2025,P01,NA,P109,P02,38887
2025,P01,NA,P110,P02,756818
2025,P01,NA,P138,P01,21858657
2025,P01,NA,P138,P02,938680
