C601,C003,R027-0201,R027-0202,R027-0203,R027-0204,R027-0205
2024,P010012081,Sí,No,No,No,NA
2024,P010012083,Sí,No,No,No,NA
2024,P010012088,Sí,No,No,No,NA
2024,P010012094,Sí,No,No,No,NA
2024,P010012100,Sí,No,No,No,NA
2024,P010012109,Sí,No,No,No,NA
2024,P010012119,Sí,No,No,No,NA
2024,P010012120,Sí,No,No,No,NA
2024,P010012122,Sí,No,No,No,NA
2024,P010012132,Sí,No,No,No,NA
2024,P010012146,Sí,No,No,No,NA
2024,P010012151,Sí,No,No,No,NA
2024,P010012155,Sí,No,No,No,NA
2024,P010012163,Sí,No,No,No,NA
2024,P010012164,Sí,No,No,No,NA
2024,P010012177,Sí,No,No,No,NA
2024,P010012199,Sí,No,No,No,NA
2024,P010012209,Sí,No,No,No,NA
2024,P010012214,Sí,No,No,No,NA
2024,P010012215,Sí,No,No,No,NA
2024,P010012232,Sí,No,No,No,NA
2024,P010012243,Sí,No,No,No,NA
2024,P010012257,Sí,No,No,No,NA
2024,P010012260,Sí,No,No,No,NA
2024,P010012263,Sí,No,No,No,NA
2024,P010012264,Sí,No,No,No,NA
2024,P010012276,Sí,No,No,No,NA
2024,P010012283,Sí,No,No,No,NA
2024,P010012285,Sí,No,No,No,NA
2024,P010012301,Sí,No,No,No,NA
2024,P010012308,Sí,No,No,No,NA
2024,P010012313,Sí,No,No,No,NA
2024,P010012318,Sí,No,No,No,NA
2024,P010012328,Sí,No,No,No,NA
2024,P010012368,Sí,No,No,No,NA
2024,P010012371,Sí,No,No,No,NA
2024,P010012382,Sí,No,No,No,NA
2024,P010012388,Sí,No,No,No,NA
2024,P010012390,Sí,No,No,No,NA
2024,P010012426,Sí,No,No,No,NA
2024,P010012427,Sí,No,No,No,NA
2024,P010012428,Sí,No,No,No,NA
2024,P010012448,Sí,No,No,No,NA
2024,P010050001,Sí,No,No,No,NA
2024,P010050023,Sí,No,No,No,NA
2024,P010050041,Sí,No,No,No,NA
2024,P010050050,Sí,No,No,No,NA
2024,P010050093,Sí,No,No,No,NA
2024,P010050101,Sí,No,No,No,NA
2024,P010050102,Sí,No,No,No,NA
2024,P010050105,Sí,No,No,No,NA
2024,P010050112,Sí,No,No,No,NA
2024,P010050113,Sí,No,No,No,NA
2024,P010050118,Sí,No,No,No,NA
2024,P010050121,Sí,No,No,No,NA
2024,P010050124,Sí,No,No,No,NA
2024,P010050174,Sí,No,No,No,NA
2024,P010050182,Sí,No,No,No,NA
2024,P010050186,Sí,No,No,No,NA
2024,P010050207,Sí,No,No,No,NA
2024,P010050223,Sí,No,No,No,NA
2024,P010050234,Sí,No,No,No,NA
2024,P010050238,Sí,No,No,No,NA
2024,P010050241,Sí,No,No,No,NA
2024,P010050243,Sí,No,No,No,NA
2024,P010050245,Sí,No,No,No,NA
2024,P010050278,Sí,No,No,No,NA
2024,P010050295,Sí,No,No,No,NA
2024,P010050302,Sí,No,No,No,NA
2024,P010050306,Sí,No,No,No,NA
2024,P010050311,Sí,No,No,No,NA
2024,P010050316,Sí,No,No,No,NA
2024,P010050318,Sí,No,No,No,NA
2024,P010050321,Sí,No,No,No,NA
2024,P010050328,Sí,No,No,No,NA
2024,P010050329,Sí,No,No,No,NA
2024,P010050336,Sí,No,No,No,NA
2024,P010050337,Sí,No,No,No,NA
2024,P010050388,Sí,No,No,No,NA
2024,P010050390,Sí,No,No,No,NA
2024,P010050391,Sí,No,No,No,NA
2024,P010050424,Sí,No,No,No,NA
2024,P010050426,Sí,No,No,No,NA
2024,P010050427,Sí,No,No,No,NA
2024,P010050433,Sí,No,No,No,NA
2024,P010050436,Sí,No,No,No,NA
2024,P010050446,Sí,No,No,No,NA
2024,P010050447,Sí,No,No,No,NA
2024,P010050450,Sí,No,No,No,NA
2024,P010050454,Sí,No,No,No,NA
2024,P010050461,Sí,No,No,No,NA
2024,P010050464,Sí,No,No,No,NA
2024,P010050465,Sí,No,No,No,NA
2024,P010050468,Sí,No,No,No,NA
2024,P010050470,Sí,No,No,No,NA
2024,P010050472,Sí,No,No,No,NA
2024,P010050481,Sí,No,No,No,NA
2024,P010050491,Sí,No,No,No,NA
2024,P010050492,Sí,No,No,No,NA
2024,P010050493,Sí,No,No,No,NA
2024,P010050495,Sí,No,No,No,NA
2024,P010050496,Sí,No,No,No,NA
2024,P010050497,Sí,No,No,No,NA
2024,P010050502,Sí,No,No,No,NA
2024,P010050507,Sí,No,No,No,NA
2024,P010110001,Sí,No,No,No,NA
2024,P010110009,Sí,No,No,No,NA
2024,P010110019,Sí,No,No,No,NA
2024,P010110028,Sí,No,No,No,NA
2024,P010110030,Sí,No,No,No,NA
2024,P010110032,Sí,No,No,No,NA
2024,P010110033,Sí,No,No,No,NA
2024,P010110049,Sí,No,No,No,NA
2024,P010110051,Sí,No,No,No,NA
2024,P010110052,Sí,No,No,No,NA
2024,P010110059,Sí,No,No,No,NA
2024,P010110062,Sí,No,No,No,NA
2024,P010110074,Sí,No,No,No,NA
2024,P010110075,Sí,No,No,No,NA
2024,P010110076,Sí,No,No,No,NA
2024,P010110080,Sí,No,No,No,NA
2024,P010110082,Sí,No,No,No,NA
2024,P010110106,Sí,No,No,No,NA
2024,P010110112,Sí,No,No,No,NA
2024,P010110123,Sí,No,No,No,NA
2024,P010110128,Sí,No,No,No,NA
2024,P010110139,Sí,No,No,No,NA
2024,P010110142,Sí,No,No,No,NA
2024,P010110145,Sí,No,No,No,NA
2024,P020020001,Sí,No,No,No,NA
2024,P020020588,Sí,No,No,No,NA
2024,P020021291,Sí,No,No,No,NA
2024,P020021664,Sí,No,No,No,NA
2024,P020021798,Sí,No,No,No,NA
2024,P020021844,Sí,No,No,No,NA
2024,P020023140,Sí,No,No,No,NA
2024,P020024824,Sí,No,No,No,NA
2024,P020024864,Sí,No,No,No,NA
2024,P020040001,Sí,No,No,No,NA
2024,P020040218,Sí,No,No,No,NA
2024,P020040300,Sí,No,No,No,NA
2024,P020040498,Sí,No,No,No,NA
2024,P020040661,Sí,No,No,No,NA
2024,P020040667,Sí,No,No,No,NA
2024,P020040721,Sí,No,No,No,NA
2024,P020040732,Sí,No,No,No,NA
2024,P020040797,Sí,No,No,No,NA
2024,P020040800,Sí,No,No,No,NA
2024,P020041060,Sí,No,No,No,NA
2024,P020041141,Sí,No,No,No,NA
2024,P020041200,Sí,No,No,No,NA
2024,P020041225,Sí,No,No,No,NA
2024,P020041238,Sí,No,No,No,NA
2024,P020041240,Sí,No,No,No,NA
2024,P020041245,Sí,No,No,No,NA
2024,P020041268,Sí,No,No,No,NA
2024,P020041300,Sí,No,No,No,NA
2024,P020041323,Sí,No,No,No,NA
2024,P020041333,Sí,No,No,No,NA
2024,P020041409,Sí,No,No,No,NA
2024,P020041436,Sí,No,No,No,NA
2024,P020041477,Sí,No,No,No,NA
2024,P020041518,Sí,No,No,No,NA
2024,P020041525,Sí,No,No,No,NA
2024,P020041541,Sí,No,No,No,NA
2024,P020041554,Sí,No,No,No,NA
2024,P020041555,Sí,No,No,No,NA
2024,P020041568,Sí,No,No,No,NA
2024,P020041572,Sí,No,No,No,NA
2024,P020041620,Sí,No,No,No,NA
2024,P020041739,Sí,No,No,No,NA
2024,P020041745,Sí,No,No,No,NA
2024,P020041783,Sí,No,No,No,NA
2024,P020041920,Sí,No,No,No,NA
2024,P020041930,Sí,No,No,No,NA
2024,P020041945,Sí,No,No,No,NA
2024,P020041954,Sí,No,No,No,NA
2024,P020041956,Sí,No,No,No,NA
2024,P020041957,Sí,No,No,No,NA
2024,P020041969,Sí,No,No,No,NA
2024,P020041987,Sí,No,No,No,NA
2024,P020041997,Sí,No,No,No,NA
2024,P020041998,Sí,No,No,No,NA
2024,P020042000,Sí,No,No,No,NA
2024,P020042006,Sí,No,No,No,NA
2024,P020042008,Sí,No,No,No,NA
2024,P020042010,Sí,No,No,No,NA
2024,P020042012,Sí,No,No,No,NA
2024,P020042021,Sí,No,No,No,NA
2024,P030030001,Sí,No,No,No,NA
2024,P030032143,Sí,No,No,No,NA
2024,P040020001,Sí,No,No,No,NA
2024,P040020077,Sí,No,No,No,NA
2024,P040020087,Sí,No,No,No,NA
2024,P040020101,Sí,No,No,No,NA
2024,P040020200,Sí,No,No,No,NA
2024,P040020245,Sí,No,No,No,NA
2024,P040020255,Sí,No,No,No,NA
2024,P040020334,Sí,No,No,No,NA
2024,P040020338,Sí,No,No,No,NA
2024,P040020448,Sí,No,No,No,NA
2024,P040020584,Sí,No,No,No,NA
2024,P040020697,Sí,No,No,No,NA
2024,P040020801,Sí,No,No,No,NA
2024,P040020882,Sí,No,No,No,NA
2024,P040020884,Sí,No,No,No,NA
2024,P040020902,Sí,No,No,No,NA
2024,P040020970,Sí,No,No,No,NA
2024,P040020971,Sí,No,No,No,NA
2024,P040020972,Sí,No,No,No,NA
2024,P040020973,Sí,No,No,No,NA
2024,P040020977,Sí,No,No,No,NA
2024,P040020979,Sí,No,No,No,NA
2024,P040020984,Sí,No,No,No,NA
2024,P040030001,Sí,No,No,No,NA
2024,P040030007,Sí,No,No,No,NA
2024,P040030055,Sí,No,No,No,NA
2024,P040030273,Sí,No,No,No,NA
2024,P040030277,Sí,No,No,No,NA
2024,P040031404,Sí,No,No,No,NA
2024,P040031830,Sí,No,No,No,NA
2024,P040031843,Sí,No,No,No,NA
2024,P040031847,Sí,No,No,No,NA
2024,P040033029,Sí,No,No,No,NA
2024,P040033771,Sí,No,No,No,NA
2024,P040033884,Sí,No,No,No,NA
2024,P040033890,Sí,No,No,No,NA
2024,P040034185,Sí,No,No,No,NA
2024,P040034186,Sí,No,No,No,NA
2024,P040034201,Sí,No,No,No,NA
2024,P040034204,Sí,No,No,No,NA
2024,P040034233,Sí,No,No,No,NA
2024,P040034433,Sí,No,No,No,NA
2024,P040034499,Sí,No,No,No,NA
2024,P040034519,Sí,No,No,No,NA
2024,P040034567,Sí,No,No,No,NA
2024,P040034580,Sí,No,No,No,NA
2024,P040034581,Sí,No,No,No,NA
2024,P050100001,Sí,No,No,No,NA
2024,P050100055,Sí,No,No,No,NA
2024,P050100144,Sí,No,No,No,NA
2024,P050100239,Sí,No,No,No,NA
2024,P050100269,Sí,No,No,No,NA
2024,P050100278,Sí,No,No,No,NA
2024,P050180001,Sí,No,No,No,NA
2024,P050180059,Sí,No,No,No,NA
2024,P050180499,Sí,No,No,No,NA
2024,P050180522,Sí,No,No,No,NA
2024,P050220051,Sí,No,No,No,NA
2024,P050250001,Sí,No,No,No,NA
2024,P050270001,Sí,No,No,No,NA
2024,P050270125,Sí,No,No,No,NA
2024,P050270144,Sí,No,No,No,NA
2024,P050270239,Sí,No,No,No,NA
2024,P050270263,Sí,No,No,No,NA
2024,P050270414,Sí,No,No,No,NA
2024,P050270632,Sí,No,No,No,NA
2024,P050300001,Sí,No,No,No,NA
2024,P050300490,Sí,No,No,No,NA
2024,P050301010,Sí,No,No,No,NA
2024,P050301011,Sí,No,No,No,NA
2024,P050301069,Sí,No,No,No,NA
2024,P050350001,Sí,No,No,No,NA
2024,P060020001,Sí,No,No,No,NA
2024,P071010001,Sí,No,No,No,NA
2024,P080160021,Sí,No,No,No,NA
2024,P080170001,Sí,No,No,No,NA
2024,P080170030,Sí,No,No,No,NA
2024,P080170035,Sí,No,No,No,NA
2024,P080170106,Sí,No,No,No,NA
2024,P080170156,Sí,No,No,No,NA
2024,P080170158,Sí,No,No,No,NA
2024,P080170159,Sí,No,No,No,NA
2024,P080170160,Sí,No,No,No,NA
2024,P080170269,Sí,No,No,No,NA
2024,P080170270,Sí,No,No,No,NA
2024,P080170337,Sí,No,No,No,NA
2024,P080170451,Sí,No,No,No,NA
2024,P080170469,Sí,No,No,No,NA
2024,P080170476,Sí,No,No,No,NA
2024,P080170477,Sí,No,No,No,NA
2024,P080170478,Sí,No,No,No,NA
2024,P080170526,Sí,No,No,No,NA
2024,P080170536,Sí,No,No,No,NA
2024,P080170559,Sí,No,No,No,NA
2024,P080170560,Sí,No,No,No,NA
2024,P080170567,Sí,No,No,No,NA
2024,P080170623,Sí,No,No,No,NA
2024,P080170640,Sí,No,No,No,NA
2024,P080170641,Sí,No,No,No,NA
2024,P080170642,Sí,No,No,No,NA
2024,P080170643,Sí,No,No,No,NA
2024,P080170666,Sí,No,No,No,NA
2024,P080170667,Sí,No,No,No,NA
2024,P080170668,Sí,No,No,No,NA
2024,P080170696,Sí,No,No,No,NA
2024,P080170716,Sí,No,No,No,NA
2024,P080170718,Sí,No,No,No,NA
2024,P080170719,Sí,No,No,No,NA
2024,P080170720,Sí,No,No,No,NA
2024,P080170743,Sí,No,No,No,NA
2024,P080170751,Sí,No,No,No,NA
2024,P080170828,Sí,No,No,No,NA
2024,P080170829,Sí,No,No,No,NA
2024,P080170841,Sí,No,No,No,NA
2024,P080170845,Sí,No,No,No,NA
2024,P080170864,Sí,No,No,No,NA
2024,P080170867,Sí,No,No,No,NA
2024,P080170870,Sí,No,No,No,NA
2024,P080170871,Sí,No,No,No,NA
2024,P080170876,Sí,No,No,No,NA
2024,P080170879,Sí,No,No,No,NA
2024,P080170888,Sí,No,No,No,NA
2024,P080170890,Sí,No,No,No,NA
2024,P080170894,Sí,No,No,No,NA
2024,P080170895,Sí,No,No,No,NA
2024,P080170897,Sí,No,No,No,NA
2024,P080170900,Sí,No,No,No,NA
2024,P080170901,Sí,No,No,No,NA
2024,P080170903,Sí,No,No,No,NA
2024,P080170906,Sí,No,No,No,NA
2024,P080170908,Sí,No,No,No,NA
2024,P080170912,Sí,No,No,No,NA
2024,P080170919,Sí,No,No,No,NA
2024,P080170920,Sí,No,No,No,NA
2024,P080170923,Sí,No,No,No,NA
2024,P080170927,Sí,No,No,No,NA
2024,P080170934,Sí,No,No,No,NA
2024,P080170937,Sí,No,No,No,NA
2024,P080170952,Sí,No,No,No,NA
2024,P080170965,Sí,No,No,No,NA
2024,P080170966,Sí,No,No,No,NA
2024,P080170969,Sí,No,No,No,NA
2024,P080170979,Sí,No,No,No,NA
2024,P080190001,Sí,No,No,No,NA
2024,P080190999,Sí,No,No,No,NA
2024,P080191002,Sí,No,No,No,NA
2024,P080191008,Sí,No,No,No,NA
2024,P080191091,Sí,No,No,No,NA
2024,P080191212,Sí,No,No,No,NA
2024,P080191321,Sí,No,No,No,NA
2024,P080191322,Sí,No,No,No,NA
2024,P080210001,Sí,No,No,No,NA
2024,P080210002,Sí,No,No,No,NA
2024,P080210006,Sí,No,No,No,NA
2024,P080210012,Sí,No,No,No,NA
2024,P080210018,Sí,No,No,No,NA
2024,P080210019,Sí,No,No,No,NA
2024,P080210021,Sí,No,No,No,NA
2024,P080210024,Sí,No,No,No,NA
2024,P080210026,Sí,No,No,No,NA
2024,P080210029,Sí,No,No,No,NA
2024,P080210030,Sí,No,No,No,NA
2024,P080210047,Sí,No,No,No,NA
2024,P080210049,Sí,No,No,No,NA
2024,P080210054,Sí,No,No,No,NA
2024,P080210059,Sí,No,No,No,NA
2024,P080210060,Sí,No,No,No,NA
2024,P080210064,Sí,No,No,No,NA
2024,P080210067,Sí,No,No,No,NA
2024,P080210068,Sí,No,No,No,NA
2024,P080210077,Sí,No,No,No,NA
2024,P080210083,Sí,No,No,No,NA
2024,P080210085,Sí,No,No,No,NA
2024,P080210087,Sí,No,No,No,NA
2024,P080210088,Sí,No,No,No,NA
2024,P080210091,Sí,No,No,No,NA
2024,P080210106,Sí,No,No,No,NA
2024,P080210108,Sí,No,No,No,NA
2024,P080210114,Sí,No,No,No,NA
2024,P080210183,Sí,No,No,No,NA
2024,P080210274,Sí,No,No,No,NA
2024,P080210285,Sí,No,No,No,NA
2024,P080210288,Sí,No,No,No,NA
2024,P080210291,Sí,No,No,No,NA
2024,P080210303,Sí,No,No,No,NA
2024,P080210309,Sí,No,No,No,NA
2024,P080210326,Sí,No,No,No,NA
2024,P080210343,Sí,No,No,No,NA
2024,P080210350,Sí,No,No,No,NA
2024,P080210354,Sí,No,No,No,NA
2024,P080210356,Sí,No,No,No,NA
2024,P080210359,Sí,No,No,No,NA
2024,P080210360,Sí,No,No,No,NA
2024,P080210365,Sí,No,No,No,NA
2024,P080210371,Sí,No,No,No,NA
2024,P080210396,Sí,No,No,No,NA
2024,P080210401,Sí,No,No,No,NA
2024,P080210403,Sí,No,No,No,NA
2024,P080210404,Sí,No,No,No,NA
2024,P080210406,Sí,No,No,No,NA
2024,P080210408,Sí,No,No,No,NA
2024,P080210410,Sí,No,No,No,NA
2024,P080210449,Sí,No,No,No,NA
2024,P080210456,Sí,No,No,No,NA
2024,P080210459,Sí,No,No,No,NA
2024,P080210486,Sí,No,No,No,NA
2024,P080210487,Sí,No,No,No,NA
2024,P080210496,Sí,No,No,No,NA
2024,P080210500,Sí,No,No,No,NA
2024,P080210504,Sí,No,No,No,NA
2024,P080210514,Sí,No,No,No,NA
2024,P080210515,Sí,No,No,No,NA
2024,P080210517,Sí,No,No,No,NA
2024,P080210534,Sí,No,No,No,NA
2024,P080210565,Sí,No,No,No,NA
2024,P080210588,Sí,No,No,No,NA
2024,P080210596,Sí,No,No,No,NA
2024,P080210609,Sí,No,No,No,NA
2024,P080210633,Sí,No,No,No,NA
2024,P080210693,Sí,No,No,No,NA
2024,P080210699,Sí,No,No,No,NA
2024,P080210700,Sí,No,No,No,NA
2024,P080210701,Sí,No,No,No,NA
2024,P080210710,Sí,No,No,No,NA
2024,P080210738,Sí,No,No,No,NA
2024,P080210760,Sí,No,No,No,NA
2024,P080210762,Sí,No,No,No,NA
2024,P080210768,Sí,No,No,No,NA
2024,P080210771,Sí,No,No,No,NA
2024,P080210773,Sí,No,No,No,NA
2024,P080210796,Sí,No,No,No,NA
2024,P080210802,Sí,No,No,No,NA
2024,P080210808,Sí,No,No,No,NA
2024,P080210838,Sí,No,No,No,NA
2024,P080210844,Sí,No,No,No,NA
2024,P080210854,Sí,No,No,No,NA
2024,P080210858,Sí,No,No,No,NA
2024,P080210871,Sí,No,No,No,NA
2024,P080210873,Sí,No,No,No,NA
2024,P080210915,Sí,No,No,No,NA
2024,P080210928,Sí,No,No,No,NA
2024,P080210935,Sí,No,No,No,NA
2024,P080210957,Sí,No,No,No,NA
2024,P080210958,Sí,No,No,No,NA
2024,P080210960,Sí,No,No,No,NA
2024,P080210963,Sí,No,No,No,NA
2024,P080210968,Sí,No,No,No,NA
2024,P080210976,Sí,No,No,No,NA
2024,P080210977,Sí,No,No,No,NA
2024,P080210985,Sí,No,No,No,NA
2024,P080210986,Sí,No,No,No,NA
2024,P080210991,Sí,No,No,No,NA
2024,P080210993,Sí,No,No,No,NA
2024,P080210994,Sí,No,No,No,NA
2024,P080210997,Sí,No,No,No,NA
2024,P080210999,Sí,No,No,No,NA
2024,P080211004,Sí,No,No,No,NA
2024,P080211005,Sí,No,No,No,NA
2024,P080211006,Sí,No,No,No,NA
2024,P080211027,Sí,No,No,No,NA
2024,P080211051,Sí,No,No,No,NA
2024,P080211053,Sí,No,No,No,NA
2024,P080211058,Sí,No,No,No,NA
2024,P080211062,Sí,No,No,No,NA
2024,P080211066,Sí,No,No,No,NA
2024,P080211073,Sí,No,No,No,NA
2024,P080211088,Sí,No,No,No,NA
2024,P080211137,Sí,No,No,No,NA
2024,P080211173,Sí,No,No,No,NA
2024,P080211203,Sí,No,No,No,NA
2024,P080211212,Sí,No,No,No,NA
2024,P080211221,Sí,No,No,No,NA
2024,P080211226,Sí,No,No,No,NA
2024,P080211239,Sí,No,No,No,NA
2024,P080211241,Sí,No,No,No,NA
2024,P080211247,Sí,No,No,No,NA
2024,P080211251,Sí,No,No,No,NA
2024,P080211253,Sí,No,No,No,NA
2024,P080211267,Sí,No,No,No,NA
2024,P080211270,Sí,No,No,No,NA
2024,P080211273,Sí,No,No,No,NA
2024,P080211274,Sí,No,No,No,NA
2024,P080211278,Sí,No,No,No,NA
2024,P080211287,Sí,No,No,No,NA
2024,P080211300,Sí,No,No,No,NA
2024,P080211304,Sí,No,No,No,NA
2024,P080211310,Sí,No,No,No,NA
2024,P080211311,Sí,No,No,No,NA
2024,P080211314,Sí,No,No,No,NA
2024,P080211329,Sí,No,No,No,NA
2024,P080211338,Sí,No,No,No,NA
2024,P080211342,Sí,No,No,No,NA
2024,P080211346,Sí,No,No,No,NA
2024,P080211350,Sí,No,No,No,NA
2024,P080211353,Sí,No,No,No,NA
2024,P080211355,Sí,No,No,No,NA
2024,P080211358,Sí,No,No,No,NA
2024,P080211359,Sí,No,No,No,NA
2024,P080211372,Sí,No,No,No,NA
2024,P080211374,Sí,No,No,No,NA
2024,P080211392,Sí,No,No,No,NA
2024,P080211401,Sí,No,No,No,NA
2024,P080211404,Sí,No,No,No,NA
2024,P080211408,Sí,No,No,No,NA
2024,P080211415,Sí,No,No,No,NA
2024,P080211418,Sí,No,No,No,NA
2024,P080211419,Sí,No,No,No,NA
2024,P080211423,Sí,No,No,No,NA
2024,P080211427,Sí,No,No,No,NA
2024,P080211433,Sí,No,No,No,NA
2024,P080211440,Sí,No,No,No,NA
2024,P080211449,Sí,No,No,No,NA
2024,P080211452,Sí,No,No,No,NA
2024,P080211453,Sí,No,No,No,NA
2024,P080211456,Sí,No,No,No,NA
2024,P080211460,Sí,No,No,No,NA
2024,P080211465,Sí,No,No,No,NA
2024,P080211470,Sí,No,No,No,NA
2024,P080211471,Sí,No,No,No,NA
2024,P080211473,Sí,No,No,No,NA
2024,P080211478,Sí,No,No,No,NA
2024,P080211479,Sí,No,No,No,NA
2024,P080211480,Sí,No,No,No,NA
2024,P080211484,Sí,No,No,No,NA
2024,P080211485,Sí,No,No,No,NA
2024,P080211487,Sí,No,No,No,NA
2024,P080211488,Sí,No,No,No,NA
2024,P080211489,Sí,No,No,No,NA
2024,P080211492,Sí,No,No,No,NA
2024,P080211493,Sí,No,No,No,NA
2024,P080211497,Sí,No,No,No,NA
2024,P080211499,Sí,No,No,No,NA
2024,P080211500,Sí,No,No,No,NA
2024,P080211501,Sí,No,No,No,NA
2024,P080211502,Sí,No,No,No,NA
2024,P080211508,Sí,No,No,No,NA
2024,P080211509,Sí,No,No,No,NA
2024,P080211511,Sí,No,No,No,NA
2024,P080211513,Sí,No,No,No,NA
2024,P080211514,Sí,No,No,No,NA
2024,P080211515,Sí,No,No,No,NA
2024,P080211517,Sí,No,No,No,NA
2024,P080211519,Sí,No,No,No,NA
2024,P080211520,Sí,No,No,No,NA
2024,P080211521,Sí,No,No,No,NA
2024,P080211522,Sí,No,No,No,NA
2024,P080211524,Sí,No,No,No,NA
2024,P080211527,Sí,No,No,No,NA
2024,P080211529,Sí,No,No,No,NA
2024,P080211531,Sí,No,No,No,NA
2024,P080211533,Sí,No,No,No,NA
2024,P080211544,Sí,No,No,No,NA
2024,P080211545,Sí,No,No,No,NA
2024,P080211552,Sí,No,No,No,NA
2024,P080211554,Sí,No,No,No,NA
2024,P080211556,Sí,No,No,No,NA
2024,P080211557,Sí,No,No,No,NA
2024,P080211559,Sí,No,No,No,NA
2024,P080211561,Sí,No,No,No,NA
2024,P080211562,Sí,No,No,No,NA
2024,P080211565,Sí,No,No,No,NA
2024,P080211568,Sí,No,No,No,NA
2024,P080211569,Sí,No,No,No,NA
2024,P080211573,Sí,No,No,No,NA
2024,P080211580,Sí,No,No,No,NA
2024,P080211592,Sí,No,No,No,NA
2024,P080211594,Sí,No,No,No,NA
2024,P080211596,Sí,No,No,No,NA
2024,P080370001,Sí,No,No,No,NA
2024,P080380001,Sí,No,No,No,NA
2024,P080380041,Sí,No,No,No,NA
2024,P080380075,Sí,No,No,No,NA
2024,P080380078,Sí,No,No,No,NA
2024,P080380095,Sí,No,No,No,NA
2024,P080380096,Sí,No,No,No,NA
2024,P080380100,Sí,No,No,No,NA
2024,P080380102,Sí,No,No,No,NA
2024,P080380133,Sí,No,No,No,NA
2024,P080380155,Sí,No,No,No,NA
2024,P080380164,Sí,No,No,No,NA
2024,P080380174,Sí,No,No,No,NA
2024,P080380176,Sí,No,No,No,NA
2024,P080380177,Sí,No,No,No,NA
2024,P080450001,Sí,No,No,No,NA
2024,P080450004,Sí,No,No,No,NA
2024,P080450005,Sí,No,No,No,NA
2024,P080450006,Sí,No,No,No,NA
2024,P080450007,Sí,No,No,No,NA
2024,P080450008,Sí,No,No,No,NA
2024,P080450010,Sí,No,No,No,NA
2024,P080450011,Sí,No,No,No,NA
2024,P080450012,Sí,No,No,No,NA
2024,P080450013,Sí,No,No,No,NA
2024,P080450015,Sí,No,No,No,NA
2024,P080450016,Sí,No,No,No,NA
2024,P080450019,Sí,No,No,No,NA
2024,P080450020,Sí,No,No,No,NA
2024,P080450033,Sí,No,No,No,NA
2024,P080450045,Sí,No,No,No,NA
2024,P080450052,Sí,No,No,No,NA
2024,P080450056,Sí,No,No,No,NA
2024,P080450063,Sí,No,No,No,NA
2024,P080450064,Sí,No,No,No,NA
2024,P080450068,Sí,No,No,No,NA
2024,P080450073,Sí,No,No,No,NA
