C601,C003,R027-0201,R027-0202,R027-0203,R027-0204,R027-0205
2024,P160520001,NO,NO,SI,NO,NO
2024,P160520158,NO,NO,SI,NO,NO
2024,P160520077,NO,NO,SI,NO,NO
2024,P160520028,NO,NO,SI,NO,NO
2024,P160520127,NO,NO,SI,NO,NO
2024,P160520002,NO,NO,SI,NO,NO
2024,P160100001,NO,NO,SI,NO,NO
