C601,C003,R027-0301,R027-0302,R027-0303,R027-0304,R027-0305,R027-0306
2024,P160520001,NA,NA,NA,22351,NA,NA
2024,P160520158,NA,NA,NA,329,NA,NA
2024,P160520077,NA,NA,NA,4602,NA,NA
2024,P160520028,NA,NA,NA,1315,NA,NA
2024,P160520127,NA,NA,NA,1643,NA,NA
2024,P160520002,NA,NA,NA,328,NA,NA
2024,P160100001,NA,NA,NA,2301,NA,NA
