C601,C003,R027-0201,R027-0202,R027-0203,R027-0204,R027-0205
2021,P010011142,NO,NO,NO,NO,SI
2021,P010012040,NO,NO,NO,NO,SI
2021,P010012428,NO,NO,NO,NO,SI
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
