C601,C602,R002-0301,R002-0302
2024,P01,3785.5,0
2024,P02,-6360.33,0
2024,P03,22145.01,0
2024,P04,-507,0
2024,P05,-5366,0
2024,P06,4894.7,0
2024,P07,21611.67,0
2024,P08,14449,0
2024,P09,30288.45,0
2024,P10,29811.03,0
2024,P11,61020.34,0
2024,P12,91680,0
