C601,C602,C101,R002-0501
2024,P01,P111, 56 
2024,P02,P111, 11 
2024,P03,P111, 25 
2024,P04,P111, 29 
2024,P05,P111, 12 
2024,P06,P111, 6 
2024,P07,P111, 15 
2024,P08,P111, 9 
2024,P09,P111, 3 
2024,P10,P111, 15 
2024,P11,P111, 4 
2024,P12,P111, 308 
2024,P01,P206, 297 
2024,P02,P206, 155 
2024,P03,P206, 109 
2024,P04,P206, 136 
2024,P05,P206, 160 
2024,P06,P206, 110 
2024,P07,P206, 84 
2024,P08,P206, 103 
2024,P09,P206, 93 
2024,P10,P206, 113 
2024,P11,P206, 58 
2024,P12,P206," 7,619 "
