C601,C602,R002-0301,R002-0302
2024,P01,2004.5,1683.78
2024,P02,1997.32,1677.75
2024,P03,1992.54,1673.73
2024,P04,1994.93,1675.74
2024,P05,1990.14,1671.72
2024,P06,1987.75,1669.71
2024,P07,1985.36,1667.7
2024,P08,1990.14,1671.72
2024,P09,1987.75,1669.71
2024,P10,1990.14,1671.72
2024,P11,1994.93,1675.74
2024,P12,2004.5,1683.78
