C601,C602,C101,R002-0501
2024,P01,P114,32
2024,P02,P114,30
2024,P03,P114,30
2024,P04,P114,31
2024,P05,P114,29
2024,P06,P114,30
2024,P07,P114,28
2024,P08,P114,29
2024,P09,P114,29
2024,P10,P114,26
2024,P11,P114,26
2024,P12,P114,26
