C601,C602,R001-0601,R001-0602,R001-0603,R001-0604,R001-0605,R001-0606,R001-0607,R001-0608,R001-0609,R001-0610,R001-0611,R001-0612,R001-0613
2024,P10,418032,NA,NA,16772,NA,545569,NA,NA,NA,NA,148,NA,NA
2024,P11,418684,NA,NA,16769,NA,548716,NA,NA,NA,NA,146,NA,NA
2024,P12,419333,NA,NA,16768,NA,552337,NA,NA,NA,NA,148,NA,NA
