C601,C602,C104,R008-0601
2024,P10,P01,3854
2024,P10,P02,0
2024,P10,P03,0
2024,P10,P04,0
2024,P11,P01,1037
2024,P11,P02,0
2024,P11,P03,0
2024,P11,P04,0
2024,P12,P01,2276
2024,P12,P02,0
2024,P12,P03,0
2024,P12,P04,0
