C601,C602,R006-1201,R006-1202,R006-1203,R006-1204,R006-1205,R006-1206
2024,P10,Movistar PCS,NA,NA,NA,254225463,9388582
2024,P10,TELCEL,NA,NA,NA,1998407654,53730796
2024,P11,Movistar PCS,NA,NA,NA,241518334,7250678
2024,P11,TELCEL,NA,NA,NA,1892828693,42917612
2024,P12,Movistar PCS,NA,NA,NA,237317487,7039383
2024,P12,TELCEL,NA,NA,NA,1831410648,40165182
