C601,C602,R006-1101,R006-1102,R006-1103,R006-1104,R006-1105,R006-1106
2024,P10,MOVISTAR PCS,NA,NA,NA,11350123,98824
2024,P10,TELCEL,NA,NA,NA,27777866,253179
2024,P11,MOVISTAR PCS,NA,NA,NA,10783327,76320
2024,P11,TELCEL,NA,NA,NA,26310318,202227
2024,P12,MOVISTAR PCS,NA,NA,NA,10598736,74096
2024,P12,TELCEL,NA,NA,NA,25456608,189258
