C601,C602,R001-0601,R001-0602,R001-0603,R001-0604,R001-0605,R001-0606,R001-0607,R001-0608,R001-0609,R001-0610,R001-0611,R001-0612,R001-0613
2024,P10,519773,N/A,N/A,N/A,N/A,44213,N/A,N/A,N/A,N/A,30556,N/A,N/A
2024,P11,520721,N/A,N/A,N/A,N/A,44231,N/A,N/A,N/A,N/A,30584,N/A,N/A
2024,P12,521891,N/A,N/A,N/A,N/A,44262,N/A,N/A,N/A,N/A,30687,N/A,N/A
