C601,C602,R002-0301,R002-0302
2024,P01,"-2,490,325","-2,679,148"
2024,P02,"-2,506,381","-2,546,991"
2024,P03,"-2,456,624","-2,489,177"
2024,P04,"-2,649,468","-2,824,105"
2024,P05,"-2,556,841","-2,640,328"
2024,P06,"-2,248,466","-2,614,005"
2024,P07,"-3,029,857","-3,341,682"
2024,P08,"-2,713,094","-3,278,382"
2024,P09,"-3,509,729","-3,626,903"
2024,P10,"-3,059,573","-3,342,943"
2024,P11,"-3,114,655","-3,402,269"
2024,P12,"-4,895,063","-5,093,428"
