C601,C602,C101,R002-0501
2024,P01,XXX,120
2024,P02,XXX,165
2024,P03,XXX,216
2024,P04,XXX,261
2024,P05,XXX,300
2024,P06,XXX,348
2024,P07,XXX,414
2024,P08,XXX,499
2024,P09,XXX,569
2024,P10,XXX,660
2024,P11,XXX,724
2024,P12,XXX,769
