C601,C602,R002-0301,R002-0302
2024,P01,-75389.97,-302139.02
2024,P02,-82706.24,-309455.29
2024,P03,-79920.72,-306669.77
2024,P04,-92179.81,-318928.86
2024,P05,-75484.46,-302233.51
2024,P06,1682035.88,1455286.83
2024,P07,-34134.15,-260883.20
2024,P08,-145806.85,-372555.90
2024,P09,-124716.70,-351465.75
2024,P10,-111282.75,-338031.80
2024,P11,-84800.46,-311549.51
2024,P12,-110356.55,-337105.60
