C601,C602,R002-0701,R002-0702,R002-0703,R002-0704,R002-0705,R002-0706,R002-0707,R002-0708,R002-0709,R002-0710,R002-0711,R002-0712
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
