C601,C003,R027-0401,R027-0402,R027-0403,R027-0404
2024,P190010001,NO,SI,SI,NO
2024,P190010021,NO,SI,SI,NO
2024,P190010047,NO,SI,SI,NO
2024,P190100001,NO,SI,SI,NO
2024,P190370001,NO,SI,SI,NO
2024,P190470001,NO,SI,SI,NO
