C601,C003,R027-0501,R027-0502,R027-0503,R027-0504,R027-0505,R027-0506
2024,P190010001,NA,NA,NA,NA,NA,NA
2024,P190010021,NA,NA,NA,NA,NA,NA
2024,P190010047,NA,NA,NA,NA,NA,NA
2024,P190100001,NA,NA,NA,NA,NA,NA
2024,P190370001,NA,NA,NA,NA,NA,NA
2024,P190470001,NA,NA,NA,NA,NA,NA
