C601,C003,R027-0401,R027-0402,R027-0403,R027-0404
2024,P141013194,No,Si,No,No
2024,P150880044,No,Si,No,No
2024,P150953008,No,Si,No,No
2024,P150990001,No,Si,No,No
2024,P151000002,No,Si,No,No
2024,P110422759,No,Si,No,No
2024,P120010101,No,Si,No,No
2024,P120283033,No,Si,No,No
2024,P120290001,No,Si,No,No
2024,P190063867,No,Si,No,No
2024,P190063976,No,Si,No,No
2024,P190072394,No,Si,No,No
2024,P190140024,No,Si,No,No
2024,P190170181,No,Si,No,No
2024,P190190001,No,Si,No,No
2024,P190230001,No,Si,No,No
2024,P190261515,No,Si,No,No
2024,P120520001,No,Si,No,No
2024,P130080211,No,Si,No,No
2024,P130136428,No,Si,No,No
2024,P130280081,No,Si,No,No
2024,P190261649,No,Si,No,No
2024,P190330966,No,Si,No,No
2024,P190390003,No,Si,No,No
2024,P190390010,No,Si,No,No
2024,P130300008,No,Si,No,No
2024,P130300012,No,Si,No,No
2024,P130300027,No,Si,No,No
2024,P130503339,No,Si,No,No
2024,P190390014,No,Si,No,No
2024,P190390016,No,Si,No,No
2024,P190390022,No,Si,No,No
2024,P190390294,No,Si,No,No
2024,P190440633,No,Si,No,No
2024,P190461194,No,Si,No,No
2024,P200350001,No,Si,No,No
2024,P200430001,No,Si,No,No
2024,P130550690,No,Si,No,No
2024,P130769999,No,Si,No,No
2024,P130780025,No,Si,No,No
2024,P130780026,No,Si,No,No
2024,P200440001,No,Si,No,No
2024,P200522370,No,Si,No,No
2024,P200792311,No,Si,No,No
2024,P201580004,No,Si,No,No
2024,P130781279,No,Si,No,No
2024,P130840007,No,Si,No,No
2024,P130840042,No,Si,No,No
2024,P130840062,No,Si,No,No
2024,P201690004,No,Si,No,No
2024,P201710002,No,Si,No,No
2024,P202050007,No,Si,No,No
2024,P202050020,No,Si,No,No
2024,P150010025,No,Si,No,No
2024,P150030001,No,Si,No,No
2024,P150030007,No,Si,No,No
2024,P150030008,No,Si,No,No
2024,P140130005,No,Si,No,No
2024,P140390249,No,Si,No,No
2024,P140610601,No,Si,No,No
2024,P140610618,No,Si,No,No
2024,P202050048,No,Si,No,No
2024,P202320006,No,Si,No,No
2024,P203120006,No,Si,No,No
2024,P203183207,No,Si,No,No
2024,P151050068,No,Si,No,No
2024,P151060001,No,Si,No,No
2024,P151068423,No,Si,No,No
2024,P151100012,No,Si,No,No
2024,P150030062,No,Si,No,No
2024,P150030081,No,Si,No,No
2024,P150030082,No,Si,No,No
2024,P150036668,No,Si,No,No
2024,P150100086,No,Si,No,No
2024,P150210032,No,Si,No,No
2024,P150210054,No,Si,No,No
2024,P150300001,No,Si,No,No
2024,P151213163,No,Si,No,No
2024,P151230047,No,Si,No,No
2024,P151230176,No,Si,No,No
2024,P151240001,No,Si,No,No
2024,P204820012,No,Si,No,No
2024,P204890012,No,Si,No,No
2024,P205260104,No,Si,No,No
2024,P205590031,No,Si,No,No
2024,P205702753,No,Si,No,No
2024,P209999999,No,Si,No,No
2024,P210090002,No,Si,No,No
2024,P210139999,No,Si,No,No
2024,P151240009,No,Si,No,No
2024,P151240011,No,Si,No,No
2024,P151240034,No,Si,No,No
2024,P151240055,No,Si,No,No
2024,P210610008,No,Si,No,No
2024,P210691633,No,Si,No,No
2024,P210720003,No,Si,No,No
2024,P211140177,No,Si,No,No
2024,P211680001,No,Si,No,No
2024,P211790010,No,Si,No,No
2024,P220060010,No,Si,No,No
2024,P220061008,No,Si,No,No
2024,P220070001,No,Si,No,No
2024,P220080788,No,Si,No,No
2024,P220140091,No,Si,No,No
2024,P220140281,No,Si,No,No
2024,P230050264,No,Si,No,No
2024,P230070146,No,Si,No,No
2024,P230070147,No,Si,No,No
2024,P230080288,No,Si,No,No
2024,P230110001,No,Si,No,No
2024,P240020030,No,Si,No,No
2024,P240030046,No,Si,No,No
2024,P240100001,No,Si,No,No
2024,P151240057,No,Si,No,No
2024,P151240064,No,Si,No,No
2024,P151240078,No,Si,No,No
2024,P151240102,No,Si,No,No
2024,P240130001,No,Si,No,No
2024,P240130021,No,Si,No,No
2024,P240130053,No,Si,No,No
2024,P240200093,No,Si,No,No
2024,P151240104,No,Si,No,No
2024,P151240108,No,Si,No,No
2024,P151240118,No,Si,No,No
2024,P151240140,No,Si,No,No
2024,P240220046,No,Si,No,No
2024,P240230038,No,Si,No,No
2024,P240260007,No,Si,No,No
2024,P240290011,No,Si,No,No
2024,P240370006,No,Si,No,No
2024,P240370076,No,Si,No,No
2024,P240370092,No,Si,No,No
2024,P240370210,No,Si,No,No
2024,P160080505,No,Si,No,No
2024,P160260001,No,Si,No,No
2024,P160400001,No,Si,No,No
2024,P160520084,No,Si,No,No
2024,P240380017,No,Si,No,No
2024,P240390096,No,Si,No,No
2024,P240470012,No,Si,No,No
2024,P240470052,No,Si,No,No
2024,P160552706,No,Si,No,No
2024,P160660001,No,Si,No,No
2024,P161110007,No,Si,No,No
2024,P170060452,No,Si,No,No
2024,P240540046,No,Si,No,No
2024,P240540073,No,Si,No,No
2024,P250030269,No,Si,No,No
2024,P250030826,No,Si,No,No
2024,P170080470,No,Si,No,No
2024,P170140322,No,Si,No,No
2024,P180060755,No,Si,No,No
2024,P180080001,No,Si,No,No
2024,P250050336,No,Si,No,No
2024,P250060001,No,Si,No,No
2024,P250060245,No,Si,No,No
2024,P250060263,No,Si,No,No
2024,P180090381,No,Si,No,No
2024,P180170214,No,Si,No,No
2024,P180200001,No,Si,No,No
2024,P190060396,No,Si,No,No
2024,P250060305,No,Si,No,No
2024,P250060622,No,Si,No,No
2024,P250060627,No,Si,No,No
2024,P260060007,No,Si,No,No
2024,P190060410,No,Si,No,No
2024,P190061354,No,Si,No,No
2024,P190062689,No,Si,No,No
2024,P190070046,No,Si,No,No
2024,P260130001,No,Si,No,No
2024,P260170320,No,Si,No,No
2024,P260170358,No,Si,No,No
2024,P260180872,No,Si,No,No
2024,P260290923,No,Si,No,No
2024,P260300013,No,Si,No,No
2024,P260300589,No,Si,No,No
2024,P260301299,No,Si,No,No
2024,P190140154,No,Si,No,No
2024,P190140170,No,Si,No,No
2024,P190180005,No,Si,No,No
2024,P190210729,No,Si,No,No
2024,P260350001,No,Si,No,No
2024,P260423730,No,Si,No,No
2024,P260430630,No,Si,No,No
2024,P260470419,No,Si,No,No
2024,P190360007,No,Si,No,No
2024,P190360010,No,Si,No,No
2024,P190391452,No,Si,No,No
2024,P190399999,No,Si,No,No
2024,P150333421,No,Si,No,No
2024,P150344531,No,Si,No,No
2024,P150400009,No,Si,No,No
2024,P150400015,No,Si,No,No
2024,P260560001,No,Si,No,No
2024,P260580009,No,Si,No,No
2024,P260700005,No,Si,No,No
2024,P270010001,No,Si,No,No
2024,P190480850,No,Si,No,No
2024,P190493240,No,Si,No,No
2024,P200090001,No,Si,No,No
2024,P200410014,No,Si,No,No
2024,P270010073,No,Si,No,No
2024,P270020001,No,Si,No,No
2024,P270040001,No,Si,No,No
2024,P270180005,No,Si,No,No
2024,P270180082,No,Si,No,No
2024,P280010003,No,Si,No,No
2024,P280010104,No,Si,No,No
2024,P280010110,No,Si,No,No
2024,P280010225,No,Si,No,No
2024,P280020049,No,Si,No,No
2024,P280020154,No,Si,No,No
2024,P280020215,No,Si,No,No
2024,P140932127,No,Si,No,No
2024,P140970001,No,Si,No,No
2024,P141050005,No,Si,No,No
2024,P141059999,No,Si,No,No
2024,P280020232,No,Si,No,No
2024,P280020256,No,Si,No,No
2024,P280020388,No,Si,No,No
2024,P280020428,No,Si,No,No
2024,P200410051,No,Si,No,No
2024,P200420005,No,Si,No,No
2024,P201340020,No,Si,No,No
2024,P201360011,No,Si,No,No
2024,P201660013,No,Si,No,No
2024,P201840017,No,Si,No,No
2024,P201840021,No,Si,No,No
2024,P201840112,No,Si,No,No
2024,P280020478,No,Si,No,No
2024,P280030143,No,Si,No,No
2024,P280030176,No,Si,No,No
2024,P280030342,No,Si,No,No
2024,P150410997,No,Si,No,No
2024,P150520015,No,Si,No,No
2024,P150541856,No,Si,No,No
2024,P150572373,No,Si,No,No
2024,P150622028,No,Si,No,No
2024,P150630002,No,Si,No,No
2024,P150630025,No,Si,No,No
2024,P150640007,No,Si,No,No
2024,P280030440,No,Si,No,No
2024,P280039999,No,Si,No,No
2024,P280040034,No,Si,No,No
2024,P280050008,No,Si,No,No
2024,P280050076,No,Si,No,No
2024,P280050092,No,Si,No,No
2024,P280050118,No,Si,No,No
2024,P280060003,No,Si,No,No
2024,P201880007,No,Si,No,No
2024,P204130124,No,Si,No,No
2024,P205270002,No,Si,No,No
2024,P205590033,No,Si,No,No
2024,P150740097,No,Si,No,No
2024,P150800003,No,Si,No,No
2024,P150800071,No,Si,No,No
2024,P150820157,No,Si,No,No
2024,P280060007,No,Si,No,No
2024,P280060009,No,Si,No,No
2024,P280060010,No,Si,No,No
2024,P280060012,No,Si,No,No
2024,P141200709,No,Si,No,No
2024,P141200899,No,Si,No,No
2024,P150010001,No,Si,No,No
2024,P150010395,No,Si,No,No
2024,P150821164,No,Si,No,No
2024,P150860026,No,Si,No,No
2024,P150880021,No,Si,No,No
2024,P150880022,No,Si,No,No
2024,P150030004,No,Si,No,No
2024,P150030078,No,Si,No,No
2024,P150080020,No,Si,No,No
2024,P150110217,No,Si,No,No
2024,P280060016,No,Si,No,No
2024,P280060018,No,Si,No,No
2024,P280070011,No,Si,No,No
2024,P280070032,No,Si,No,No
2024,P150880026,No,Si,No,No
2024,P150880072,No,Si,No,No
2024,P150899333,No,Si,No,No
2024,P150900039,No,Si,No,No
2024,P280070472,No,Si,No,No
2024,P280080016,No,Si,No,No
2024,P280080156,No,Si,No,No
2024,P280080251,No,Si,No,No
2024,P150940001,No,Si,No,No
2024,P150970018,No,Si,No,No
2024,P150970033,No,Si,No,No
2024,P150971394,No,Si,No,No
2024,P280080264,No,Si,No,No
2024,P280110001,No,Si,No,No
2024,P280110010,No,Si,No,No
2024,P280110069,No,Si,No,No
2024,P210100020,No,Si,No,No
2024,P210190064,No,Si,No,No
2024,P210360019,No,Si,No,No
2024,P210500008,No,Si,No,No
2024,P210500016,No,Si,No,No
2024,P210640036,No,Si,No,No
2024,P210670001,No,Si,No,No
2024,P210760057,No,Si,No,No
2024,P151060176,No,Si,No,No
2024,P151060234,No,Si,No,No
2024,P151060375,No,Si,No,No
2024,P151060381,No,Si,No,No
2024,P211140347,No,Si,No,No
2024,P211329999,No,Si,No,No
2024,P211369999,No,Si,No,No
2024,P220140088,No,Si,No,No
2024,P280110125,No,Si,No,No
2024,P280110165,No,Si,No,No
2024,P280120004,No,Si,No,No
2024,P280120012,No,Si,No,No
2024,P151093326,No,Si,No,No
2024,P151170047,No,Si,No,No
2024,P151181104,No,Si,No,No
2024,P151230132,No,Si,No,No
2024,P150190005,No,Si,No,No
2024,P150333420,No,Si,No,No
2024,P150333501,No,Si,No,No
2024,P150336246,No,Si,No,No
2024,P150353037,No,Si,No,No
2024,P150370000,No,Si,No,No
2024,P150400008,No,Si,No,No
2024,P150455143,No,Si,No,No
2024,P280120124,No,Si,No,No
2024,P280120128,No,Si,No,No
2024,P280120140,No,Si,No,No
2024,P280120264,No,Si,No,No
2024,P151230134,No,Si,No,No
2024,P151240025,No,Si,No,No
2024,P151240030,No,Si,No,No
2024,P151240044,No,Si,No,No
2024,P151240045,No,Si,No,No
2024,P151240053,No,Si,No,No
2024,P151240060,No,Si,No,No
2024,P151240075,No,Si,No,No
2024,P280130002,No,Si,No,No
2024,P280130017,No,Si,No,No
2024,P280130089,No,Si,No,No
2024,P280130094,No,Si,No,No
2024,P151240087,No,Si,No,No
2024,P151240122,No,Si,No,No
2024,P151240126,No,Si,No,No
2024,P151240127,No,Si,No,No
2024,P280130096,No,Si,No,No
2024,P280130121,No,Si,No,No
2024,P280160014,No,Si,No,No
2024,P280160054,No,Si,No,No
2024,P151240132,No,Si,No,No
2024,P151245721,No,Si,No,No
2024,P160042156,No,Si,No,No
2024,P160105729,No,Si,No,No
2024,P150511570,No,Si,No,No
2024,P150520023,No,Si,No,No
2024,P150533271,No,Si,No,No
2024,P150560026,No,Si,No,No
2024,P230020248,No,Si,No,No
2024,P230050001,No,Si,No,No
2024,P230050168,No,Si,No,No
2024,P230050488,No,Si,No,No
2024,P160390001,No,Si,No,No
2024,P160430003,No,Si,No,No
2024,P160530106,No,Si,No,No
2024,P160530249,No,Si,No,No
2024,P000000000,No,Si,No,No
2024,P010110470,No,Si,No,No
2024,P020011079,No,Si,No,No
2024,P020011211,No,Si,No,No
2024,P020020023,No,Si,No,No
2024,P020020051,No,Si,No,No
2024,P020020138,No,Si,No,No
2024,P020020158,No,Si,No,No
2024,P240030098,No,Si,No,No
2024,P240080001,No,Si,No,No
2024,P240101188,No,Si,No,No
2024,P240111920,No,Si,No,No
2024,P160920020,No,Si,No,No
2024,P161080001,No,Si,No,No
2024,P170021520,No,Si,No,No
2024,P170060156,No,Si,No,No
2024,P280160060,No,Si,No,No
2024,P280160072,No,Si,No,No
2024,P280160086,No,Si,No,No
2024,P280160109,No,Si,No,No
2024,P240120001,No,Si,No,No
2024,P240130127,No,Si,No,No
2024,P240140040,No,Si,No,No
2024,P240170042,No,Si,No,No
2024,P280160262,No,Si,No,No
2024,P280170006,No,Si,No,No
2024,P280170020,No,Si,No,No
2024,P280170033,No,Si,No,No
2024,P170071010,No,Si,No,No
2024,P170329999,No,Si,No,No
2024,P180010001,No,Si,No,No
2024,P180090906,No,Si,No,No
2024,P280170065,No,Si,No,No
2024,P280170071,No,Si,No,No
2024,P280170073,No,Si,No,No
2024,P280180051,No,Si,No,No
2024,P240180010,No,Si,No,No
2024,P240280262,No,Si,No,No
2024,P240280299,No,Si,No,No
2024,P240290056,No,Si,No,No
2024,P240360022,No,Si,No,No
2024,P240370002,No,Si,No,No
2024,P240370041,No,Si,No,No
2024,P240370053,No,Si,No,No
2024,P180170108,No,Si,No,No
2024,P180190687,No,Si,No,No
2024,P190010005,No,Si,No,No
2024,P190060055,No,Si,No,No
2024,P190072407,No,Si,No,No
2024,P190080001,No,Si,No,No
2024,P190080005,No,Si,No,No
2024,P190100129,No,Si,No,No
2024,P240370096,No,Si,No,No
2024,P240370113,No,Si,No,No
2024,P240370334,No,Si,No,No
2024,P240380046,No,Si,No,No
2024,P190122954,No,Si,No,No
2024,P190140072,No,Si,No,No
2024,P190140092,No,Si,No,No
2024,P190140099,No,Si,No,No
2024,P280180077,No,Si,No,No
2024,P280190025,No,Si,No,No
2024,P280190050,No,Si,No,No
2024,P280190064,No,Si,No,No
2024,P240390061,No,Si,No,No
2024,P240410006,No,Si,No,No
2024,P240410018,No,Si,No,No
2024,P240500234,No,Si,No,No
2024,P280190095,No,Si,No,No
2024,P280190108,No,Si,No,No
2024,P280190215,No,Si,No,No
2024,P280210027,No,Si,No,No
2024,P240530001,No,Si,No,No
2024,P240540111,No,Si,No,No
2024,P240540155,No,Si,No,No
2024,P240550012,No,Si,No,No
2024,P250010240,No,Si,No,No
2024,P250060072,No,Si,No,No
2024,P250060103,No,Si,No,No
2024,P250062201,No,Si,No,No
2024,P250070161,No,Si,No,No
2024,P250100200,No,Si,No,No
2024,P250170337,No,Si,No,No
2024,P250170981,No,Si,No,No
2024,P150572280,No,Si,No,No
2024,P150572287,No,Si,No,No
2024,P150584622,No,Si,No,No
2024,P150700020,No,Si,No,No
2024,P280210067,No,Si,No,No
2024,P280210072,No,Si,No,No
2024,P280210091,No,Si,No,No
2024,P280210109,No,Si,No,No
2024,P260030001,No,Si,No,No
2024,P260121109,No,Si,No,No
2024,P260180001,No,Si,No,No
2024,P260220787,No,Si,No,No
2024,P260290001,No,Si,No,No
2024,P260300079,No,Si,No,No
2024,P260300136,No,Si,No,No
2024,P260301214,No,Si,No,No
2024,P280220098,No,Si,No,No
2024,P280220158,No,Si,No,No
2024,P280220165,No,Si,No,No
2024,P280220174,No,Si,No,No
2024,P150740001,No,Si,No,No
2024,P150800001,No,Si,No,No
2024,P150800014,No,Si,No,No
2024,P150800050,No,Si,No,No
2024,P280220209,No,Si,No,No
2024,P280220256,No,Si,No,No
2024,P280220258,No,Si,No,No
2024,P280220270,No,Si,No,No
2024,P280220278,No,Si,No,No
2024,P280220285,No,Si,No,No
2024,P280220297,No,Si,No,No
2024,P280220318,No,Si,No,No
2024,P150820047,No,Si,No,No
2024,P150820205,No,Si,No,No
2024,P150860012,No,Si,No,No
2024,P150860075,No,Si,No,No
2024,P260303053,No,Si,No,No
2024,P260360001,No,Si,No,No
2024,P260390023,No,Si,No,No
2024,P260400017,No,Si,No,No
2024,P190140139,No,Si,No,No
2024,P190180712,No,Si,No,No
2024,P190190857,No,Si,No,No
2024,P190280005,No,Si,No,No
2024,P150878652,No,Si,No,No
2024,P150880004,No,Si,No,No
2024,P150880006,No,Si,No,No
2024,P150880016,No,Si,No,No
2024,P280220337,No,Si,No,No
2024,P280220397,No,Si,No,No
2024,P280221379,No,Si,No,No
2024,P280230094,No,Si,No,No
2024,P190311910,No,Si,No,No
2024,P190360020,No,Si,No,No
2024,P190382085,No,Si,No,No
2024,P190382092,No,Si,No,No
2024,P280230372,No,Si,No,No
2024,P280230385,No,Si,No,No
2024,P280240001,No,Si,No,No
2024,P280260005,No,Si,No,No
2024,P190390017,No,Si,No,No
2024,P190460001,No,Si,No,No
2024,P190461080,No,Si,No,No
2024,P190461176,No,Si,No,No
2024,P280260006,No,Si,No,No
2024,P280260012,No,Si,No,No
2024,P280290015,No,Si,No,No
2024,P280290051,No,Si,No,No
2024,P150880019,No,Si,No,No
2024,P150880037,No,Si,No,No
2024,P150881930,No,Si,No,No
2024,P150970009,No,Si,No,No
2024,P190461203,No,Si,No,No
2024,P190490008,No,Si,No,No
2024,P199999999,No,Si,No,No
2024,P200190003,No,Si,No,No
2024,P150970021,No,Si,No,No
2024,P150970026,No,Si,No,No
2024,P151010004,No,Si,No,No
2024,P151012005,No,Si,No,No
2024,P280300012,No,Si,No,No
2024,P280300040,No,Si,No,No
2024,P280300055,No,Si,No,No
2024,P280320242,No,Si,No,No
2024,P200320001,No,Si,No,No
2024,P200410058,No,Si,No,No
2024,P200570001,No,Si,No,No
2024,P201340036,No,Si,No,No
2024,P280330236,No,Si,No,No
2024,P280330243,No,Si,No,No
2024,P280330316,No,Si,No,No
2024,P280330366,No,Si,No,No
2024,P201660026,No,Si,No,No
2024,P201820005,No,Si,No,No
2024,P201840058,No,Si,No,No
2024,P202050015,No,Si,No,No
2024,P280331097,No,Si,No,No
2024,P280340026,No,Si,No,No
2024,P280340034,No,Si,No,No
2024,P280340052,No,Si,No,No
2024,P151050001,No,Si,No,No
2024,P151050083,No,Si,No,No
2024,P151060291,No,Si,No,No
2024,P151060376,No,Si,No,No
2024,P260430010,No,Si,No,No
2024,P270020015,No,Si,No,No
2024,P270040090,No,Si,No,No
2024,P270050049,No,Si,No,No
2024,P280340078,No,Si,No,No
2024,P280340184,No,Si,No,No
2024,P280340221,No,Si,No,No
2024,P280340277,No,Si,No,No
2024,P202210001,No,Si,No,No
2024,P202250009,No,Si,No,No
2024,P202780031,No,Si,No,No
2024,P202850002,No,Si,No,No
2024,P151066551,No,Si,No,No
2024,P151101044,No,Si,No,No
2024,P151170028,No,Si,No,No
2024,P151188597,No,Si,No,No
2024,P280340510,No,Si,No,No
2024,P280350395,No,Si,No,No
2024,P280350405,No,Si,No,No
2024,P280350409,No,Si,No,No
2024,P202850005,No,Si,No,No
2024,P203180001,No,Si,No,No
2024,P204140011,No,Si,No,No
2024,P204532404,No,Si,No,No
2024,P151190033,No,Si,No,No
2024,P151200001,No,Si,No,No
2024,P151214654,No,Si,No,No
2024,P151230044,No,Si,No,No
2024,P280350410,No,Si,No,No
2024,P280360007,No,Si,No,No
2024,P280370027,No,Si,No,No
2024,P280370063,No,Si,No,No
2024,P151230074,No,Si,No,No
2024,P151230082,No,Si,No,No
2024,P151230087,No,Si,No,No
2024,P151230089,No,Si,No,No
2024,P204820011,No,Si,No,No
2024,P204820018,No,Si,No,No
2024,P204820026,No,Si,No,No
2024,P205000003,No,Si,No,No
2024,P270110001,No,Si,No,No
2024,P270180000,No,Si,No,No
2024,P280010019,No,Si,No,No
2024,P280020013,No,Si,No,No
2024,P280370091,No,Si,No,No
2024,P280370128,No,Si,No,No
2024,P280370131,No,Si,No,No
2024,P280370191,No,Si,No,No
2024,P151230177,No,Si,No,No
2024,P151240002,No,Si,No,No
2024,P151240010,No,Si,No,No
2024,P151240020,No,Si,No,No
2024,P280020021,No,Si,No,No
2024,P280020146,No,Si,No,No
2024,P280020163,No,Si,No,No
2024,P280020168,No,Si,No,No
2024,P210270008,No,Si,No,No
2024,P210450016,No,Si,No,No
2024,P210550009,No,Si,No,No
2024,P210580014,No,Si,No,No
2024,P280370220,No,Si,No,No
2024,P280380007,No,Si,No,No
2024,P280381667,No,Si,No,No
2024,P280390017,No,Si,No,No
2024,P210670004,No,Si,No,No
2024,P210710040,No,Si,No,No
2024,P211140258,No,Si,No,No
2024,P211142820,No,Si,No,No
2024,P280020180,No,Si,No,No
2024,P280020181,No,Si,No,No
2024,P280020241,No,Si,No,No
2024,P280020244,No,Si,No,No
2024,P280390027,No,Si,No,No
2024,P280390028,No,Si,No,No
2024,P280390037,No,Si,No,No
2024,P280390044,No,Si,No,No
2024,P211152248,No,Si,No,No
2024,P211690001,No,Si,No,No
2024,P211940001,No,Si,No,No
2024,P211950001,No,Si,No,No
2024,P280390045,No,Si,No,No
2024,P280390050,No,Si,No,No
2024,P280390069,No,Si,No,No
2024,P280390079,No,Si,No,No
2024,P220080028,No,Si,No,No
2024,P220110504,No,Si,No,No
2024,P220142529,No,Si,No,No
2024,P220160050,No,Si,No,No
2024,P280390083,No,Si,No,No
2024,P280410056,No,Si,No,No
2024,P280410097,No,Si,No,No
2024,P280410106,No,Si,No,No
2024,P151240028,No,Si,No,No
2024,P151240048,No,Si,No,No
2024,P151240054,No,Si,No,No
2024,P151240072,No,Si,No,No
2024,P280413207,No,Si,No,No
2024,P280420016,No,Si,No,No
2024,P280430017,No,Si,No,No
2024,P280430062,No,Si,No,No
2024,P230040001,No,Si,No,No
2024,P230050005,No,Si,No,No
2024,P230050017,No,Si,No,No
2024,P230050179,No,Si,No,No
2024,P280430080,No,Si,No,No
2024,P280430114,No,Si,No,No
2024,P280430146,No,Si,No,No
2024,P290100010,No,Si,No,No
2024,P290140100,No,Si,No,No
2024,P290330008,No,Si,No,No
2024,P290339999,No,Si,No,No
2024,P300040018,No,Si,No,No
2024,P300080010,No,Si,No,No
2024,P300210073,No,Si,No,No
2024,P300220004,No,Si,No,No
2024,P300220009,No,Si,No,No
2024,P300230039,No,Si,No,No
2024,P300230064,No,Si,No,No
2024,P300230082,No,Si,No,No
2024,P300230173,No,Si,No,No
2024,P230050938,No,Si,No,No
2024,P230080345,No,Si,No,No
2024,P230081218,No,Si,No,No
2024,P230090296,No,Si,No,No
2024,P280020330,No,Si,No,No
2024,P280020410,No,Si,No,No
2024,P280020411,No,Si,No,No
2024,P280020634,No,Si,No,No
2024,P300250013,No,Si,No,No
2024,P300250017,No,Si,No,No
2024,P300270014,No,Si,No,No
2024,P300290014,No,Si,No,No
2024,P280030017,No,Si,No,No
2024,P280030046,No,Si,No,No
2024,P280030081,No,Si,No,No
2024,P280030105,No,Si,No,No
2024,P300290017,No,Si,No,No
2024,P300320040,No,Si,No,No
2024,P300330006,No,Si,No,No
2024,P300330030,No,Si,No,No
2024,P151240093,No,Si,No,No
2024,P151240094,No,Si,No,No
2024,P151240111,No,Si,No,No
2024,P151240143,No,Si,No,No
2024,P280030112,No,Si,No,No
2024,P280030221,No,Si,No,No
2024,P280031759,No,Si,No,No
2024,P280032171,No,Si,No,No
2024,P230230165,No,Si,No,No
2024,P240030050,No,Si,No,No
2024,P240040032,No,Si,No,No
2024,P240060010,No,Si,No,No
2024,P300410002,No,Si,No,No
2024,P300440111,No,Si,No,No
2024,P300440614,No,Si,No,No
2024,P300500009,No,Si,No,No
2024,P240150001,No,Si,No,No
2024,P240170011,No,Si,No,No
2024,P240240001,No,Si,No,No
2024,P240260002,No,Si,No,No
2024,P160080721,No,Si,No,No
2024,P160100001,No,Si,No,No
2024,P160240001,No,Si,No,No
2024,P160530004,No,Si,No,No
2024,P240280291,No,Si,No,No
2024,P240290030,No,Si,No,No
2024,P240290054,No,Si,No,No
2024,P240292382,No,Si,No,No
2024,P280033841,No,Si,No,No
2024,P280040029,No,Si,No,No
2024,P280040080,No,Si,No,No
2024,P280050071,No,Si,No,No
2024,P160850001,No,Si,No,No
2024,P161070012,No,Si,No,No
2024,P170060465,No,Si,No,No
2024,P170210318,No,Si,No,No
2024,P280060001,No,Si,No,No
2024,P280060004,No,Si,No,No
2024,P280060017,No,Si,No,No
2024,P280060022,No,Si,No,No
2024,P300510009,No,Si,No,No
2024,P300510015,No,Si,No,No
2024,P300570008,No,Si,No,No
2024,P300580027,No,Si,No,No
2024,P280070026,No,Si,No,No
2024,P280070075,No,Si,No,No
2024,P280091703,No,Si,No,No
2024,P280100021,No,Si,No,No
2024,P300580038,No,Si,No,No
2024,P300580058,No,Si,No,No
2024,P300580065,No,Si,No,No
2024,P300580074,No,Si,No,No
2024,P240300001,No,Si,No,No
2024,P240310021,No,Si,No,No
2024,P240310048,No,Si,No,No
2024,P240330037,No,Si,No,No
2024,P170290001,No,Si,No,No
2024,P180020001,No,Si,No,No
2024,P180040191,No,Si,No,No
2024,P180091365,No,Si,No,No
2024,P280110013,No,Si,No,No
2024,P280110040,No,Si,No,No
2024,P280110094,No,Si,No,No
2024,P280110116,No,Si,No,No
2024,P180110001,No,Si,No,No
2024,P180150001,No,Si,No,No
2024,P180150039,No,Si,No,No
2024,P180150080,No,Si,No,No
2024,P180170001,No,Si,No,No
2024,P180190167,No,Si,No,No
2024,P190060005,No,Si,No,No
2024,P190060022,No,Si,No,No
2024,P300580086,No,Si,No,No
2024,P300610076,No,Si,No,No
2024,P300620001,No,Si,No,No
2024,P300700003,No,Si,No,No
2024,P300720001,No,Si,No,No
2024,P300760001,No,Si,No,No
2024,P300760006,No,Si,No,No
2024,P300780019,No,Si,No,No
2024,P300790021,No,Si,No,No
2024,P300830013,No,Si,No,No
2024,P300830029,No,Si,No,No
2024,P300830043,No,Si,No,No
2024,P300830057,No,Si,No,No
2024,P300830065,No,Si,No,No
2024,P300830077,No,Si,No,No
2024,P300830080,No,Si,No,No
2024,P300830091,No,Si,No,No
2024,P300870160,No,Si,No,No
2024,P300940014,No,Si,No,No
2024,P300940026,No,Si,No,No
2024,P240340013,No,Si,No,No
2024,P240360041,No,Si,No,No
2024,P240370028,No,Si,No,No
2024,P240370303,No,Si,No,No
2024,P300970001,No,Si,No,No
2024,P300980001,No,Si,No,No
2024,P300980005,No,Si,No,No
2024,P301100010,No,Si,No,No
2024,P240380097,No,Si,No,No
2024,P240420001,No,Si,No,No
2024,P240440021,No,Si,No,No
2024,P240490038,No,Si,No,No
2024,P190065838,No,Si,No,No
2024,P190092015,No,Si,No,No
2024,P190120186,No,Si,No,No
2024,P190125128,No,Si,No,No
2024,P240540021,No,Si,No,No
2024,P240540052,No,Si,No,No
2024,P240540055,No,Si,No,No
2024,P240540081,No,Si,No,No
2024,P301100052,No,Si,No,No
2024,P301170034,No,Si,No,No
2024,P301182805,No,Si,No,No
2024,P301240017,No,Si,No,No
2024,P190140036,No,Si,No,No
2024,P190140147,No,Si,No,No
2024,P190170001,No,Si,No,No
2024,P190180008,No,Si,No,No
2024,P280110131,No,Si,No,No
2024,P280120033,No,Si,No,No
2024,P280120299,No,Si,No,No
2024,P280130112,No,Si,No,No
2024,P240541657,No,Si,No,No
2024,P240550005,No,Si,No,No
2024,P240570019,No,Si,No,No
2024,P249999999,No,Si,No,No
