C601,C602,C101,R002-0501
2024,P01,P114,4797
2024,P02,P114,4717
2024,P03,P114,4667
2024,P04,P114,4610
2024,P05,P114,4550
2024,P06,P114,4420
2024,P07,P114,4360
2024,P08,P114,4300
2024,P09,P114,4266
2024,P10,P114,4233
2024,P11,P114,4167
2024,P12,P114,4057
