C601,C602,R002-0301,R002-0302
2024,P01,87350.77,-17364.1
2024,P02,-121188.92,-225937.96
2024,P03,-104321.12,-206962.18
2024,P04,-36050.58,-140699.58
2024,P05,-40207.12,-145055.42
2024,P06,-75910.76,-181122.13
2024,P07,444472.49,339261.12
2024,P08,322774.51,217563.14
2024,P09,207083.3,101784.43
2024,P10,88782.11,-14326.62
2024,P11,161591.4,58307.51
2024,P12,22471.6,-80812.29
