C601,C602,R017-0201,R017-0202,R017-0203,R017-0204,R017-0205,R017-0206
2024,P04,PEGASO PCS,NA,Si,NA,NA,NA
2024,P05,PEGASO PCS,NA,Si,NA,NA,NA
2024,P06,PEGASO PCS,NA,Si,NA,NA,NA
2024,P04,GSAT COMUNICACIONES SA DE CV,NA,Si,NA,NA,NA
2024,P05,GSAT COMUNICACIONES SA DE CV,NA,No,NA,NA,NA
2024,P06,GSAT COMUNICACIONES SA DE CV,NA,No,NA,NA,NA
2024,P04,Viskase del Norte S.A. de C.V.,NA,No,NA,NA,NA
2024,P05,Viskase del Norte S.A. de C.V.,NA,No,NA,NA,NA
2024,P06,Viskase del Norte S.A. de C.V.,NA,Si,NA,NA,NA
