C601,C602,R017-0301,R017-0302,R017-0303,R017-0304,R017-0305,R017-0306
2024,P04,NA,167,NA,NA,NA,NA
2024,P05,NA,174,NA,NA,NA,NA
2024,P06,NA,185,NA,NA,NA,NA
