C601,C602,R017-0201,R017-0202,R017-0203,R017-0204,R017-0205,R017-0206
2024,P10,PEGASO PCS,NA,Si,NA,NA,NA
2024,P11,PEGASO PCS,NA,Si,NA,NA,NA
2024,P12,PEGASO PCS,NA,Si,NA,NA,NA
2024,P10,Viskase del Norte S.A de C.V.,NA,Si,NA,NA,NA
2024,P11,Viskase del Norte S.A de C.V.,NA,Si,NA,NA,NA
2024,P12,Viskase del Norte S.A de C.V.,NA,Si,NA,NA,NA
