C601,C003,R027-0501,R027-0502,R027-0503,R027-0504,R027-0505,R027-0506
2024,P010010652,No,No,Si,Si,Si,Si
2024,P010010657,No,No,Si,Si,Si,Si
2024,P010010659,No,No,Si,Si,Si,Si
2024,P010010665,No,No,Si,Si,Si,Si
2024,P010010668,No,No,Si,Si,Si,Si
2024,P010010682,No,No,Si,Si,Si,Si
2024,P010010698,No,No,Si,Si,No,No
2024,P010010720,No,No,No,No,Si,Si
2024,P010010726,No,No,Si,Si,Si,Si
2024,P010010732,No,No,Si,Si,Si,Si
2024,P010010735,No,No,Si,Si,Si,Si
2024,P010010759,No,No,Si,Si,Si,Si
2024,P010010769,No,No,Si,Si,Si,Si
2024,P010010772,No,No,Si,Si,Si,Si
2024,P010010782,No,No,Si,Si,Si,Si
2024,P010010784,No,No,Si,Si,Si,Si
2024,P010010789,No,No,Si,Si,Si,Si
2024,P010010790,No,No,Si,Si,Si,Si
2024,P010010792,No,No,Si,Si,Si,Si
2024,P010010793,No,No,Si,Si,Si,Si
2024,P010010795,No,No,Si,Si,No,No
2024,P010010815,No,No,Si,Si,Si,Si
2024,P010010863,No,No,Si,Si,Si,Si
2024,P010010866,No,No,Si,Si,Si,Si
2024,P010010870,No,No,No,No,Si,Si
2024,P010010876,No,No,Si,Si,Si,Si
2024,P010010882,No,No,Si,Si,Si,Si
2024,P010010885,No,No,Si,Si,Si,Si
2024,P010010886,No,No,Si,Si,Si,Si
2024,P010010889,No,No,Si,Si,Si,Si
2024,P010010891,No,No,Si,Si,Si,Si
2024,P010010893,No,No,Si,Si,No,No
2024,P010010903,No,No,No,No,Si,Si
2024,P010010904,No,No,Si,Si,Si,Si
2024,P010010905,No,No,Si,Si,Si,Si
2024,P010010907,No,No,Si,Si,Si,Si
2024,P010010908,No,No,Si,Si,Si,Si
2024,P010010909,No,No,Si,Si,Si,Si
2024,P010010912,No,No,Si,Si,Si,Si
2024,P010010915,No,No,Si,Si,Si,Si
2024,P010010917,No,No,Si,Si,Si,Si
2024,P010010919,No,No,Si,Si,Si,Si
2024,P010010920,No,No,Si,Si,Si,Si
2024,P010010922,No,No,Si,Si,Si,Si
2024,P010010935,No,No,Si,Si,Si,Si
2024,P010010936,No,No,No,No,Si,Si
2024,P010010943,No,No,Si,Si,Si,Si
2024,P010010944,No,No,Si,Si,Si,Si
2024,P010010951,No,No,Si,Si,Si,Si
2024,P010010957,No,No,Si,Si,Si,Si
2024,P010010962,No,No,Si,Si,No,No
2024,P010010964,No,No,Si,Si,Si,Si
2024,P010010967,No,No,Si,Si,Si,Si
2024,P010010979,No,No,Si,Si,Si,Si
2024,P010010980,No,No,Si,Si,Si,Si
2024,P010010982,No,No,Si,Si,Si,Si
2024,P010010985,No,No,No,No,Si,Si
2024,P010010988,No,No,Si,Si,Si,Si
2024,P010010992,No,No,Si,Si,Si,Si
2024,P010010997,No,No,Si,Si,Si,Si
2024,P010010999,No,No,Si,Si,Si,Si
2024,P010011000,No,No,Si,Si,Si,Si
2024,P010011002,No,No,Si,Si,Si,Si
2024,P010011003,No,No,Si,Si,Si,Si
2024,P010011005,No,No,Si,Si,Si,Si
2024,P010011007,No,No,Si,Si,No,No
2024,P010011010,No,No,Si,Si,Si,Si
2024,P010011012,No,No,Si,Si,Si,Si
2024,P010011013,No,No,Si,Si,Si,Si
2024,P010011021,No,No,Si,Si,Si,Si
2024,P010011025,No,No,Si,Si,Si,Si
2024,P010011029,No,No,Si,Si,Si,Si
2024,P010011035,No,No,Si,Si,Si,Si
2024,P010011041,No,No,Si,Si,Si,Si
2024,P010011043,No,No,Si,Si,Si,Si
2024,P010011047,No,No,No,No,Si,Si
2024,P010011050,No,No,Si,Si,Si,Si
2024,P010011051,No,No,Si,Si,Si,Si
2024,P010011052,No,No,Si,Si,Si,Si
2024,P010011053,No,No,Si,Si,Si,Si
2024,P010011054,No,No,Si,Si,Si,Si
2024,P010011056,No,No,Si,Si,Si,Si
2024,P010011058,No,No,Si,Si,Si,Si
2024,P010011066,No,No,Si,Si,Si,Si
2024,P010011067,No,No,Si,Si,Si,Si
2024,P010011075,No,No,Si,Si,Si,Si
2024,P010011077,No,No,No,No,Si,Si
2024,P010011080,No,No,Si,Si,Si,Si
2024,P010011086,No,No,Si,Si,Si,Si
2024,P010011092,No,No,No,No,Si,Si
2024,P010011098,No,No,Si,Si,Si,Si
2024,P010011099,No,No,No,No,Si,Si
2024,P010011101,No,No,Si,Si,Si,Si
2024,P010011102,No,No,Si,Si,Si,Si
2024,P010011103,No,No,Si,Si,Si,Si
2024,P010011104,No,No,Si,Si,Si,Si
2024,P010011105,No,No,Si,Si,Si,Si
2024,P010011112,No,No,Si,Si,Si,Si
2024,P010011113,No,No,Si,Si,Si,Si
2024,P010011115,No,No,No,No,Si,Si
2024,P010011116,No,No,Si,Si,Si,Si
2024,P010011127,No,No,Si,Si,Si,Si
2024,P010011139,No,No,Si,Si,Si,Si
2024,P010011140,No,No,No,No,Si,Si
2024,P010011142,No,No,Si,Si,Si,Si
2024,P010011147,No,No,No,No,Si,Si
2024,P010011148,No,No,Si,Si,Si,Si
2024,P010011151,No,No,Si,Si,Si,Si
2024,P010011152,No,No,Si,Si,Si,Si
2024,P010011157,No,No,Si,Si,Si,Si
2024,P010011159,No,No,Si,Si,Si,Si
2024,P010011160,No,No,Si,Si,Si,Si
2024,P010011161,No,No,No,No,Si,Si
2024,P010011168,No,No,No,No,Si,Si
2024,P010011172,No,No,Si,Si,Si,Si
2024,P010011180,No,No,Si,Si,Si,Si
2024,P010011183,No,No,Si,Si,Si,Si
2024,P010011184,No,No,Si,Si,Si,Si
2024,P010011186,No,No,Si,Si,Si,Si
2024,P010011187,No,No,Si,Si,Si,Si
2024,P010011190,No,No,Si,Si,Si,Si
2024,P010012001,No,No,No,No,Si,Si
2024,P010012003,No,No,Si,Si,Si,Si
2024,P010012004,No,No,No,No,Si,Si
2024,P010012008,No,No,Si,Si,Si,Si
2024,P010012010,No,No,Si,Si,Si,Si
2024,P010012016,No,No,Si,Si,Si,Si
2024,P010012018,No,No,Si,Si,Si,Si
2024,P010012020,No,No,Si,Si,Si,Si
2024,P010012021,No,No,Si,Si,Si,Si
2024,P010012022,No,No,Si,Si,Si,Si
2024,P010012030,No,No,Si,Si,Si,Si
2024,P010012031,No,No,Si,Si,Si,Si
2024,P010012032,No,No,Si,Si,Si,Si
2024,P010012035,No,No,No,No,Si,Si
2024,P010012037,No,No,Si,Si,Si,Si
2024,P010012038,No,No,Si,Si,Si,Si
2024,P010012039,No,No,Si,Si,Si,Si
2024,P010012040,No,No,Si,Si,Si,Si
2024,P010012041,No,No,Si,Si,Si,Si
2024,P010012043,No,No,Si,Si,Si,Si
2024,P010012045,No,No,No,No,Si,Si
2024,P010012046,No,No,Si,Si,Si,Si
2024,P010012048,No,No,Si,Si,Si,Si
2024,P010012050,No,No,Si,Si,Si,Si
2024,P010012051,No,No,Si,Si,Si,Si
2024,P010012054,No,No,Si,Si,Si,Si
2024,P010012056,No,No,Si,Si,Si,Si
2024,P010012058,No,No,Si,Si,Si,Si
2024,P010012059,No,No,Si,Si,Si,Si
2024,P010012061,No,No,Si,Si,Si,Si
2024,P010012063,No,No,Si,Si,Si,Si
2024,P010012064,No,No,Si,Si,Si,Si
2024,P010012065,No,No,Si,Si,Si,Si
2024,P010012066,No,No,Si,Si,Si,Si
2024,P010012067,No,No,Si,Si,Si,Si
2024,P010012068,No,No,Si,Si,Si,Si
2024,P010012069,No,No,Si,Si,Si,Si
2024,P010012071,No,No,Si,Si,Si,Si
2024,P010012072,No,No,No,No,Si,Si
2024,P010012073,No,No,Si,Si,Si,Si
2024,P010012074,No,No,Si,Si,Si,Si
2024,P010012075,No,No,Si,Si,Si,Si
2024,P010012078,No,No,Si,Si,Si,Si
2024,P010012080,No,No,Si,Si,Si,Si
2024,P010012081,No,No,Si,Si,Si,Si
2024,P010012083,No,No,Si,Si,Si,Si
2024,P010012084,No,No,Si,Si,Si,Si
2024,P010012085,No,No,Si,Si,Si,Si
2024,P010012086,No,No,Si,Si,Si,Si
2024,P010012088,No,No,Si,Si,Si,Si
2024,P010012089,No,No,Si,Si,Si,Si
2024,P010012090,No,No,Si,Si,Si,Si
2024,P010012091,No,No,Si,Si,Si,Si
2024,P010012093,No,No,Si,Si,Si,Si
2024,P010012094,No,No,Si,Si,Si,Si
2024,P010012095,No,No,Si,Si,Si,Si
2024,P010012096,No,No,No,No,Si,Si
2024,P010012097,No,No,Si,Si,Si,Si
2024,P010012099,No,No,Si,Si,Si,Si
2024,P010012100,No,No,Si,Si,Si,Si
2024,P010012107,No,No,Si,Si,Si,Si
2024,P010012109,No,No,Si,Si,Si,Si
2024,P010012111,No,No,Si,Si,Si,Si
2024,P010012114,No,No,Si,Si,Si,Si
2024,P010012118,No,No,Si,Si,Si,Si
2024,P010012119,No,No,Si,Si,Si,Si
2024,P010012120,No,No,Si,Si,Si,Si
2024,P010012122,No,No,Si,Si,Si,Si
2024,P010012128,No,No,Si,Si,Si,Si
2024,P010012129,No,No,Si,Si,Si,Si
2024,P010012132,No,No,Si,Si,Si,Si
2024,P010012133,No,No,No,No,Si,Si
2024,P010012135,No,No,No,No,Si,Si
2024,P010012136,No,No,Si,Si,Si,Si
2024,P010012138,No,No,Si,Si,Si,Si
2024,P010012139,No,No,Si,Si,Si,Si
2024,P010012141,No,No,Si,Si,Si,Si
2024,P010012146,No,No,Si,Si,Si,Si
2024,P010012150,No,No,Si,Si,Si,Si
2024,P010012151,No,No,Si,Si,Si,Si
2024,P010012152,No,No,Si,Si,No,No
2024,P010012155,No,No,Si,Si,Si,Si
2024,P010012157,No,No,Si,Si,Si,Si
2024,P010012159,No,No,No,No,Si,Si
2024,P010012160,No,No,Si,Si,Si,Si
2024,P010012161,No,No,Si,Si,Si,Si
2024,P010012163,No,No,Si,Si,Si,Si
2024,P010012164,No,No,Si,Si,Si,Si
2024,P010012165,No,No,Si,Si,Si,Si
2024,P010012167,No,No,No,No,Si,Si
2024,P010012173,No,No,No,No,Si,Si
2024,P010012177,No,No,Si,Si,Si,Si
2024,P010012178,No,No,Si,Si,Si,Si
2024,P010012179,No,No,No,No,Si,Si
2024,P010012180,No,No,Si,Si,Si,Si
2024,P010012189,No,No,Si,Si,Si,Si
2024,P010012191,No,No,Si,Si,Si,Si
2024,P010012193,No,No,Si,Si,Si,Si
2024,P010012197,No,No,No,No,Si,Si
2024,P010012198,No,No,Si,Si,Si,Si
2024,P010012199,No,No,Si,Si,Si,Si
2024,P010012200,No,No,Si,Si,Si,Si
2024,P010012202,No,No,Si,Si,Si,Si
2024,P010012205,No,No,Si,Si,Si,Si
2024,P010012208,No,No,Si,Si,Si,Si
2024,P010012209,No,No,Si,Si,Si,Si
2024,P010012210,No,No,Si,Si,Si,Si
2024,P010012211,No,No,Si,Si,Si,Si
2024,P010012213,No,No,Si,Si,Si,Si
2024,P010012215,No,No,Si,Si,Si,Si
2024,P010012217,No,No,Si,Si,Si,Si
2024,P010012220,No,No,Si,Si,Si,Si
2024,P010012223,No,No,Si,Si,Si,Si
2024,P010012228,No,No,Si,Si,Si,Si
2024,P010012232,No,No,Si,Si,Si,Si
2024,P010012234,No,No,Si,Si,Si,Si
2024,P010012237,No,No,Si,Si,Si,Si
2024,P010012243,No,No,Si,Si,Si,Si
2024,P010012244,No,No,Si,Si,Si,Si
2024,P010012245,No,No,Si,Si,Si,Si
2024,P010012246,No,No,Si,Si,Si,Si
2024,P010012247,No,No,Si,Si,Si,Si
2024,P010012249,No,No,Si,Si,Si,Si
2024,P010012251,No,No,Si,Si,Si,Si
2024,P010012253,No,No,Si,Si,Si,Si
2024,P010012257,No,No,Si,Si,Si,Si
2024,P010012258,No,No,Si,Si,Si,Si
2024,P010012259,No,No,Si,Si,Si,Si
2024,P010012260,No,No,Si,Si,Si,Si
2024,P010012261,No,No,Si,Si,Si,Si
2024,P010012262,No,No,Si,Si,Si,Si
2024,P010012263,No,No,Si,Si,Si,Si
2024,P010012264,No,No,Si,Si,Si,Si
2024,P010012265,No,No,Si,Si,Si,Si
2024,P010012266,No,No,Si,Si,Si,Si
2024,P010012268,No,No,Si,Si,Si,Si
2024,P010012269,No,No,Si,Si,Si,Si
2024,P010012270,No,No,No,No,Si,Si
2024,P010012272,No,No,Si,Si,Si,Si
2024,P010012275,No,No,Si,Si,Si,Si
2024,P010012276,No,No,Si,Si,Si,Si
2024,P010012279,No,No,Si,Si,Si,Si
2024,P010012280,No,No,Si,Si,Si,Si
2024,P010012281,No,No,Si,Si,Si,Si
2024,P010012283,No,No,Si,Si,Si,Si
2024,P010012284,No,No,Si,Si,Si,Si
2024,P010012285,No,No,Si,Si,Si,Si
2024,P010012288,No,No,Si,Si,Si,Si
2024,P010012290,No,No,Si,Si,Si,Si
2024,P010012291,No,No,Si,Si,Si,Si
2024,P010012295,No,No,No,No,Si,Si
2024,P010012298,No,No,Si,Si,Si,Si
2024,P010012301,No,No,Si,Si,Si,Si
2024,P010012305,No,No,Si,Si,Si,Si
2024,P010012308,No,No,Si,Si,Si,Si
2024,P010012310,No,No,No,No,Si,Si
2024,P010012311,No,No,Si,Si,Si,Si
2024,P010012312,No,No,Si,Si,Si,Si
2024,P010012313,No,No,Si,Si,Si,Si
2024,P010012318,No,No,Si,Si,Si,Si
2024,P010012320,No,No,Si,Si,Si,Si
2024,P010012323,No,No,Si,Si,Si,Si
2024,P010012324,No,No,Si,Si,Si,Si
2024,P010012328,No,No,Si,Si,Si,Si
2024,P010012330,No,No,Si,Si,Si,Si
2024,P010012333,No,No,Si,Si,Si,Si
2024,P010012334,No,No,Si,Si,Si,Si
2024,P010012335,No,No,Si,Si,Si,Si
2024,P010012338,No,No,Si,Si,Si,Si
2024,P010012342,No,No,Si,Si,Si,Si
2024,P010012343,No,No,Si,Si,Si,Si
2024,P010012345,No,No,Si,Si,Si,Si
2024,P010012350,No,No,Si,Si,Si,Si
2024,P010012351,No,No,No,No,Si,Si
2024,P010012352,No,No,Si,Si,Si,Si
2024,P010012354,No,No,No,No,Si,Si
2024,P010012356,No,No,Si,Si,Si,Si
2024,P010012363,No,No,Si,Si,Si,Si
2024,P010012364,No,No,Si,Si,Si,Si
2024,P010012365,No,No,Si,Si,Si,Si
2024,P010012368,No,No,Si,Si,Si,Si
2024,P010012371,No,No,Si,Si,Si,Si
2024,P010012373,No,No,Si,Si,Si,Si
2024,P010012374,No,No,Si,Si,Si,Si
2024,P010012375,No,No,Si,Si,Si,Si
2024,P010012376,No,No,Si,Si,Si,Si
2024,P010012378,No,No,Si,Si,Si,Si
2024,P010012381,No,No,Si,Si,Si,Si
2024,P010012382,No,No,Si,Si,Si,Si
2024,P010012387,No,No,Si,Si,Si,Si
2024,P010012388,No,No,Si,Si,Si,Si
2024,P010012390,No,No,Si,Si,Si,Si
2024,P010012395,No,No,Si,Si,Si,Si
2024,P010012396,No,No,Si,Si,Si,Si
2024,P010012397,No,No,Si,Si,Si,Si
2024,P010012402,No,No,Si,Si,Si,Si
2024,P010012403,No,No,Si,Si,Si,Si
2024,P010012405,No,No,Si,Si,Si,Si
2024,P010012406,No,No,Si,Si,Si,Si
2024,P010012407,No,No,Si,Si,Si,Si
2024,P010012410,No,No,Si,Si,Si,Si
2024,P010012412,No,No,Si,Si,Si,Si
2024,P010012416,No,No,No,No,Si,Si
2024,P010012424,No,No,No,No,Si,Si
2024,P010012425,No,No,Si,Si,Si,Si
2024,P010012427,No,No,Si,Si,Si,Si
2024,P010012429,No,No,Si,Si,Si,Si
2024,P010012431,No,No,Si,Si,Si,Si
2024,P010012432,No,No,Si,Si,Si,Si
2024,P010012433,No,No,Si,Si,Si,Si
2024,P010012434,No,No,Si,Si,Si,Si
2024,P010012435,No,No,No,No,Si,Si
2024,P010012436,No,No,Si,Si,Si,Si
2024,P010012438,No,No,Si,Si,Si,Si
2024,P010012446,No,No,Si,Si,Si,Si
2024,P010012448,No,No,Si,Si,Si,Si
2024,P010012451,No,No,Si,Si,Si,Si
2024,P010012452,No,No,Si,Si,Si,Si
2024,P010012454,No,No,Si,Si,Si,Si
2024,P010012455,No,No,Si,Si,Si,Si
2024,P010012456,No,No,Si,Si,Si,Si
2024,P010012457,No,No,Si,Si,Si,Si
2024,P010012458,No,No,Si,Si,Si,Si
2024,P010012462,No,No,Si,Si,Si,Si
2024,P010012463,No,No,Si,Si,Si,Si
2024,P010012464,No,No,Si,Si,Si,Si
2024,P010012465,No,No,Si,Si,Si,Si
2024,P010012466,No,No,Si,Si,Si,Si
2024,P010012469,No,No,Si,Si,Si,Si
2024,P010012470,No,No,Si,Si,Si,Si
2024,P010030001,No,No,Si,Si,Si,Si
2024,P010030004,No,No,Si,Si,Si,Si
2024,P010030009,No,No,No,No,Si,Si
2024,P010030012,No,No,Si,Si,Si,Si
2024,P010030013,No,No,No,No,Si,Si
2024,P010030017,No,No,Si,Si,Si,Si
2024,P010030018,No,No,Si,Si,Si,Si
2024,P010030021,No,No,Si,Si,Si,Si
2024,P010030025,No,No,No,No,Si,Si
2024,P010030030,No,No,No,No,Si,Si
2024,P010030034,No,No,No,No,Si,Si
2024,P010030036,No,No,Si,Si,Si,Si
2024,P010030041,No,No,Si,Si,No,No
2024,P010030043,No,No,Si,Si,Si,Si
2024,P010030044,No,No,Si,Si,Si,Si
2024,P010030046,No,No,Si,Si,Si,Si
2024,P010030047,No,No,Si,Si,Si,Si
2024,P010030048,No,No,No,No,Si,Si
2024,P010030049,No,No,Si,Si,Si,Si
2024,P010030055,No,No,Si,Si,Si,Si
2024,P010030056,No,No,No,No,Si,Si
2024,P010030057,No,No,No,No,Si,Si
2024,P010030060,No,No,Si,Si,Si,Si
2024,P010030064,No,No,Si,Si,Si,Si
2024,P010030065,No,No,Si,Si,Si,Si
2024,P010030066,No,No,Si,Si,Si,Si
2024,P010030072,No,No,Si,Si,Si,Si
2024,P010030073,No,No,No,No,Si,Si
2024,P010030074,No,No,No,No,Si,Si
2024,P010030078,No,No,Si,Si,Si,Si
2024,P010030079,No,No,Si,Si,Si,Si
2024,P010030080,No,No,No,No,Si,Si
2024,P010030081,No,No,Si,Si,Si,Si
2024,P010030083,No,No,Si,Si,Si,Si
2024,P010030084,No,No,Si,Si,Si,Si
2024,P010030085,No,No,Si,Si,Si,Si
2024,P010030088,No,No,Si,Si,Si,Si
2024,P010030089,No,No,Si,Si,Si,Si
2024,P010030091,No,No,Si,Si,Si,Si
2024,P010030092,No,No,Si,Si,Si,Si
2024,P010030094,No,No,Si,Si,Si,Si
2024,P010030096,No,No,No,No,Si,Si
2024,P010030097,No,No,Si,Si,Si,Si
2024,P010030098,No,No,Si,Si,Si,Si
2024,P010030101,No,No,Si,Si,Si,Si
2024,P010030103,No,No,Si,Si,Si,Si
2024,P010030104,No,No,Si,Si,Si,Si
2024,P010030110,No,No,Si,Si,Si,Si
2024,P010030121,No,No,Si,Si,Si,Si
2024,P010030124,No,No,Si,Si,Si,Si
2024,P010030126,No,No,Si,Si,Si,Si
2024,P010030128,No,No,No,No,Si,Si
2024,P010030132,No,No,Si,Si,Si,Si
2024,P010030133,No,No,Si,Si,Si,Si
2024,P010030135,No,No,Si,Si,Si,Si
2024,P010030136,No,No,Si,Si,Si,Si
2024,P010030138,No,No,Si,Si,Si,Si
2024,P010030139,No,No,Si,Si,Si,Si
2024,P010030140,No,No,Si,Si,Si,Si
2024,P010030142,No,No,Si,Si,Si,Si
2024,P010030145,No,No,Si,Si,Si,Si
2024,P010030146,No,No,Si,Si,Si,Si
2024,P010030149,No,No,Si,Si,Si,Si
2024,P010030184,No,No,Si,Si,Si,Si
2024,P010030188,No,No,Si,Si,Si,Si
2024,P010030190,No,No,Si,Si,Si,Si
2024,P010030191,No,No,Si,Si,Si,Si
2024,P010030196,No,No,Si,Si,Si,Si
2024,P010030198,No,No,Si,Si,Si,Si
2024,P010030199,No,No,Si,Si,Si,Si
2024,P010030201,No,No,Si,Si,Si,Si
2024,P010030202,No,No,Si,Si,Si,Si
2024,P010030204,No,No,No,No,Si,Si
2024,P010030206,No,No,No,No,Si,Si
2024,P010030207,No,No,Si,Si,Si,Si
2024,P010030210,No,No,No,No,Si,Si
2024,P010030212,No,No,No,No,Si,Si
2024,P010030214,No,No,No,No,Si,Si
2024,P010030216,No,No,Si,Si,Si,Si
2024,P010030218,No,No,Si,Si,Si,Si
2024,P010030221,No,No,Si,Si,Si,Si
2024,P010030222,No,No,No,No,Si,Si
2024,P010030223,No,No,No,No,Si,Si
2024,P010030224,No,No,Si,Si,Si,Si
2024,P010030225,No,No,Si,Si,Si,Si
2024,P010030228,No,No,Si,Si,Si,Si
2024,P010030229,No,No,Si,Si,Si,Si
2024,P010030233,No,No,Si,Si,Si,Si
2024,P010030235,No,No,Si,Si,Si,Si
2024,P010030236,No,No,Si,Si,Si,Si
2024,P010030244,No,No,Si,Si,Si,Si
2024,P010030246,No,No,No,No,Si,Si
2024,P010030247,No,No,Si,Si,Si,Si
2024,P010030249,No,No,Si,Si,Si,Si
2024,P010030250,No,No,Si,Si,Si,Si
2024,P010030251,No,No,Si,Si,Si,Si
2024,P010030255,No,No,Si,Si,Si,Si
2024,P010030256,No,No,Si,Si,Si,Si
2024,P010030257,No,No,No,No,Si,Si
2024,P010030258,No,No,No,No,Si,Si
2024,P010030260,No,No,Si,Si,Si,Si
2024,P010030262,No,No,No,No,Si,Si
2024,P010030263,No,No,Si,Si,Si,Si
2024,P010030264,No,No,Si,Si,Si,Si
2024,P010030266,No,No,Si,Si,Si,Si
2024,P010030267,No,No,Si,Si,Si,Si
2024,P010030268,No,No,No,No,Si,Si
2024,P010030269,No,No,Si,Si,Si,Si
2024,P010030270,No,No,No,No,Si,Si
2024,P010030271,No,No,Si,Si,Si,Si
2024,P010030272,No,No,Si,Si,Si,Si
2024,P010030275,No,No,Si,Si,Si,Si
2024,P010030276,No,No,Si,Si,Si,Si
2024,P010030284,No,No,Si,Si,Si,Si
2024,P010030289,No,No,Si,Si,Si,Si
2024,P010030291,No,No,Si,Si,Si,Si
2024,P010030292,No,No,Si,Si,Si,Si
2024,P010030293,No,No,No,No,Si,Si
2024,P010030295,No,No,Si,Si,Si,Si
2024,P010030298,No,No,Si,Si,Si,Si
2024,P010030299,No,No,Si,Si,Si,Si
2024,P010030300,No,No,No,No,Si,Si
2024,P010030301,No,No,Si,Si,Si,Si
2024,P010030306,No,No,Si,Si,Si,Si
2024,P010030307,No,No,Si,Si,Si,Si
2024,P010030308,No,No,Si,Si,Si,Si
2024,P010030309,No,No,Si,Si,Si,Si
2024,P010030310,No,No,Si,Si,Si,Si
2024,P010030312,No,No,No,No,Si,Si
2024,P010030313,No,No,Si,Si,Si,Si
2024,P010030314,No,No,Si,Si,Si,Si
2024,P010030315,No,No,Si,Si,Si,Si
2024,P010030316,No,No,Si,Si,Si,Si
2024,P010030317,No,No,No,No,Si,Si
2024,P010030318,No,No,Si,Si,Si,Si
2024,P010030320,No,No,Si,Si,Si,Si
2024,P010030321,No,No,Si,Si,Si,Si
2024,P010030322,No,No,Si,Si,Si,Si
2024,P010030324,No,No,Si,Si,Si,Si
2024,P010030325,No,No,Si,Si,Si,Si
2024,P010030326,No,No,No,No,Si,Si
2024,P010030327,No,No,Si,Si,Si,Si
2024,P010030328,No,No,Si,Si,Si,Si
2024,P010030330,No,No,No,No,Si,Si
2024,P010030334,No,No,Si,Si,Si,Si
2024,P010030335,No,No,Si,Si,Si,Si
2024,P010030336,No,No,Si,Si,Si,Si
2024,P010030337,No,No,Si,Si,Si,Si
2024,P010030339,No,No,Si,Si,Si,Si
