C601,C602,R017-0301,R017-0302,R017-0303,R017-0304,R017-0305,R017-0306
2023,P07,NA,51,NA,NA,NA,NA
2023,P08,NA,58,NA,NA,NA,NA
2023,P09,NA,68,NA,NA,NA,NA
