C601,C602,C101,R002-0501
C601,C602,C101,R002-0501
C601_AÑO,C602_MES,C101_PAQUETE_COMERCIAL,Numérico Entero (Máx 50 dígitos)
2024,P01,P108,34
2024,P02,P108,34
2024,P03,P108,32
2024,P04,P108,33
2024,P05,P108,32
2024,P06,P108,34
2024,P07,P108,34
2024,P08,P108,34
2024,P09,P108,34
2024,P10,P108,35
2024,P11,P108,34
2024,P12,P108,34
