C601,C602,R002-0301,R002-0302
2024,P01,"9,532","9,532"
2024,P02,"9,532","9,532"
2024,P03,"5,242","5,242"
2024,P04,"5,242","5,242"
2024,P05,"8,518","8,518"
2024,P06,"9,532","9,532"
2024,P07,"9,532","9,532"
2024,P08,"9,532","9,532"
2024,P09,"9,532","9,532"
2024,P10,"10,089","10,089"
2024,P11,"9,532","9,532"
2024,P12,"9,532","9,532"
