C601,C602,R001-0201,R001-0202,R001-0203,R001-0204,R001-0205,R001-0206,R001-0207,R001-0208
2023,P10,NA,NA,13873057.62,NA,NA,1353136.69,NA,746614.77
2023,P11,NA,NA,13873057.62,NA,NA,1353137.69,NA,746615.77
2023,P12,NA,NA,13873057.62,NA,NA,1353138.69,NA,746616.77
