C601,C602,R002-0301,R002-0302
2023,P01,1718992.3,1472565.28
2023,P02,591713.55,345286.53
2023,P03,1630206.18,1383779.16
2023,P04,1212877.85,966450.83
2023,P05,980601.2,734174.21
2023,P06,255327.96,8900.94
2023,P07,287577.23,41150.21
2023,P08,1081039,834611.98
2023,P09,831567.21,585140.19
2023,P10,209320.19,-37106.83
2023,P11,727440.08,481013.06
2023,P12,-6221638.02,-6468065.04
