C601,C602,C101,R002-0501
2023,P01,P108,11540
2023,P01,P115,12
2023,P02,P108,11764
2023,P02,P115,12
2023,P03,P108,12026
2023,P03,P115,12
2023,P04,P108,12227
2023,P04,P115,12
2023,P05,P108,12315
2023,P05,P115,12
2023,P06,P108,12495
2023,P06,P115,12
2023,P07,P108,12704
2023,P07,P115,12
2023,P08,P108,12864
2023,P08,P115,12
2023,P09,P108,12944
2023,P09,P115,12
2023,P10,P108,13004
2023,P10,P115,12
2023,P11,P108,13082
2023,P11,P115,12
2023,P12,P108,13137
2023,P12,P115,12
