C601,C003,R027-0401,R027-0402,R027-0403,R027-0404
2024,P210910001,NO,SI,SI,NO
2024,P210710027,NO,NO,SI,NO
2024,P210710008,NO,NO,SI,NO
2024,P210710011,NO,NO,SI,NO
2024,P210710056,NO,NO,SI,NO
