C601,C003,R027-0201,R027-0202,R027-0203,R027-0204,R027-0205
2024,P210910001,NO,NO,NO,NO,NO
2024,P210710027,NO,NO,NO,NO,NO
2024,P210710008,NO,NO,NO,NO,NO
2024,P210710011,NO,NO,NO,NO,NO
2024,P210710056,NO,NO,NO,NO,NO
