C601,C003,R027-0301,R027-0302,R027-0303,R027-0304,R027-0305,R027-0306
2024,P210910001,NA,NA,NA,2150,NA,1546
2024,P210710027,NA,NA,NA,542,NA,NA
2024,P210710008,NA,NA,NA,746,NA,NA
2024,P210710011,NA,NA,NA,120,NA,NA
2024,P210710056,NA,NA,NA,50,NA,NA
