C601,C003,R027-0301,R027-0302,R027-0303,R027-0304,R027-0305,R027-0306
2024,P180200043,NA,NA,NA,NA,400,0
2024,P180200053,NA,NA,NA,NA,650,0
2024,P180200059,NA,NA,NA,NA,700,400
2024,P180200083,NA,NA,NA,NA,1150,200
2024,P180200069,NA,NA,NA,NA,1800,200
2024,P180200088,NA,NA,NA,NA,2000,200
