C601,C602,R004-0801,R004-0802,R004-0803
2024,P10,349593,0,201459
2024,P10,349602,4836.206896551725,53231
2024,P11,349593,0,201600
2024,P11,349602,6258.620689655171,53251
2024,P12,349593,0,201743
2024,P12,349602,7112.068965517239,53309
