C601,C602,R002-0301,R002-0302
2023,P01,3016265.71,-246001.23
2023,P02,3118716.30,-201397.59
2023,P03,2800980,-725763.57
2023,P04,3303446.81,-97804.77384
2023,P05,3290748.11,-296286.37
2023,P06,3627773.20,-28641.98637
2023,P07,4006989.65,282724.68
2023,P08,4500032.89,126418.77
2023,P09,4685542.52,844228.12
2023,P10,4563700.75,-762760.56
2023,P11,4420090.07,347620.35
2023,P12,3583278,-524494.28
,,,
