C601,C602,R001-0201,R001-0202,R001-0203,R001-0204,R001-0205,R001-0206,R001-0207,R001-0208
2023,P01,NA,NA,13873057.62,NA,NA,1353129.69,NA,746607.77
2023,P02,NA,NA,13873057.62,NA,NA,1353129.69,NA,746607.77
2023,P03,NA,NA,13873057.62,NA,NA,1353129.69,NA,746607.77
