C601,C602,C101,R002-0501
2023,P01,P108,61
2023,P02,P108,54
2023,P03,P108,60
2023,P04,P108,83
2023,P05,P108,55
2023,P06,P108,60
2023,P07,P108,77
2023,P08,P108,61
2023,P09,P108,56
2023,P10,P108,54
2023,P11,P108,67
2023,P12,P108,57
