C601,C602,R002-0301,R002-0302
2024,P01,"1,916,725.63","1,916,725.63"
2024,P02,"-611,041.55","-611,041.55"
2024,P03,"-328,546.61","-328,546.61"
2024,P04,"-341,097.75","-341,097.75"
2024,P05,"-319,574.22","-319,574.22"
2024,P06,"-143,573.78","-143,573.78"
2024,P07,"1,610,482.03","1,610,482.03"
2024,P08,"-150,463.78","-150,463.78"
2024,P09,"-88,682.45","-88,682.45"
2024,P10,"-1,789,630.13","-1,789,630.13"
2024,P11,"1,211,680.98","1,211,680.98"
2024,P12,"-201,864.19","-201,864.19"
