C601,C003,R027-0201,R027-0202,R027-0203,R027-0204,R027-0205
2024,140611220,NO,NO,NO,NO,NO
2024,140611221,NO,NO,NO,NO,NO
2024,140611222,NO,NO,NO,NO,NO
2024,140611223,NO,NO,NO,NO,NO
2024,140611224,NO,NO,NO,NO,NO
2024,140611225,NO,NO,NO,NO,NO
2024,140611226,NO,NO,NO,NO,NO
2024,140611227,NO,NO,NO,NO,NO
2024,140611228,NO,NO,NO,NO,NO
2024,140611229,NO,NO,NO,NO,NO
2024,140611230,NO,NO,NO,NO,NO
2024,140611231,NO,NO,NO,NO,NO
2024,140611232,NO,NO,NO,NO,NO
2024,140611233,NO,NO,NO,NO,NO
2024,140611234,NO,NO,NO,NO,NO
2024,140611235,NO,NO,NO,NO,NO
2024,140611236,NO,NO,NO,NO,NO
2024,140611237,NO,NO,NO,NO,NO
2024,140611238,NO,NO,NO,NO,NO
2024,140611239,NO,NO,NO,NO,NO
2024,140611240,NO,NO,NO,NO,NO
2024,140611241,NO,NO,NO,NO,NO
2024,140611242,NO,NO,NO,NO,NO
2024,140611243,NO,NO,NO,NO,NO
2024,140611244,NO,NO,NO,NO,NO
2024,140611245,NO,NO,NO,NO,NO
2024,140611246,NO,NO,NO,NO,NO
2024,140611247,NO,NO,NO,NO,NO
2024,140611248,NO,NO,NO,NO,NO
2024,140611249,NO,NO,NO,NO,NO
2024,140611250,NO,NO,NO,NO,NO
2024,140611251,NO,NO,NO,NO,NO
2024,140611252,NO,NO,NO,NO,NO
2024,140611253,NO,NO,NO,NO,NO
2024,140611254,NO,NO,NO,NO,NO
2024,140611255,NO,NO,NO,NO,NO
2024,140611256,NO,NO,NO,NO,NO
2024,140611257,NO,NO,NO,NO,NO
2024,140611258,NO,NO,NO,NO,NO
2024,140611259,NO,NO,NO,NO,NO
2024,140611260,NO,NO,NO,NO,NO
2024,140611261,NO,NO,NO,NO,NO
2024,140611262,NO,NO,NO,NO,NO
2024,140611263,NO,NO,NO,NO,NO
2024,140611264,NO,NO,NO,NO,NO
2024,140611265,NO,NO,NO,NO,NO
2024,140611266,NO,NO,NO,NO,NO
2024,140611267,NO,NO,NO,NO,NO
2024,140611268,NO,NO,NO,NO,NO
2024,140810001,NO,NO,NO,NO,NO
2024,140810002,NO,NO,NO,NO,NO
2024,140810003,NO,NO,NO,NO,NO
2024,140810004,NO,NO,NO,NO,NO
2024,140810006,NO,NO,NO,NO,NO
2024,140810007,NO,NO,NO,NO,NO
2024,140810008,NO,NO,NO,NO,NO
2024,140810009,NO,NO,NO,NO,NO
2024,140810010,NO,NO,NO,NO,NO
2024,140810011,NO,NO,NO,NO,NO
2024,140810012,NO,NO,NO,NO,NO
2024,140810014,NO,NO,NO,NO,NO
2024,140810016,NO,NO,NO,NO,NO
2024,140810017,NO,NO,NO,NO,NO
2024,140810022,NO,NO,NO,NO,NO
2024,140810023,NO,NO,NO,NO,NO
2024,140810025,NO,NO,NO,NO,NO
2024,140810026,NO,NO,NO,NO,NO
2024,140810027,NO,NO,NO,NO,NO
2024,140810028,NO,NO,NO,NO,NO
2024,140810030,NO,NO,NO,NO,NO
2024,140810031,NO,NO,NO,NO,NO
2024,140810034,NO,NO,NO,NO,NO
2024,140810036,NO,NO,NO,NO,NO
2024,140810038,NO,NO,NO,NO,NO
2024,140810039,NO,NO,NO,NO,NO
2024,140810043,NO,NO,NO,NO,NO
2024,140810044,NO,NO,NO,NO,NO
2024,140810045,NO,NO,NO,NO,NO
2024,140810046,NO,NO,NO,NO,NO
2024,140810047,NO,NO,NO,NO,NO
2024,140810048,NO,NO,NO,NO,NO
2024,140810049,NO,NO,NO,NO,NO
2024,140810050,NO,NO,NO,NO,NO
2024,140810051,NO,NO,NO,NO,NO
2024,140810052,NO,NO,NO,NO,NO
2024,140810053,NO,NO,NO,NO,NO
2024,140810054,NO,NO,NO,NO,NO
2024,140810055,NO,NO,NO,NO,NO
2024,140810056,NO,NO,NO,NO,NO
2024,140810057,NO,NO,NO,NO,NO
2024,140810058,NO,NO,NO,NO,NO
2024,140810059,NO,NO,NO,NO,NO
2024,140810060,NO,NO,NO,NO,NO
2024,140810061,NO,NO,NO,NO,NO
2024,140810114,NO,NO,NO,NO,NO
2024,141150001,NO,NO,NO,NO,NO
2024,141150003,NO,NO,NO,NO,NO
2024,141150005,NO,NO,NO,NO,NO
2024,141150008,NO,NO,NO,NO,NO
2024,141150009,NO,NO,NO,NO,NO
2024,141150010,NO,NO,NO,NO,NO
2024,141150011,NO,NO,NO,NO,NO
2024,141150013,NO,NO,NO,NO,NO
2024,141150015,NO,NO,NO,NO,NO
2024,141150016,NO,NO,NO,NO,NO
2024,141150017,NO,NO,NO,NO,NO
2024,141150018,NO,NO,NO,NO,NO
2024,141150021,NO,NO,NO,NO,NO
2024,141150023,NO,NO,NO,NO,NO
2024,141150024,NO,NO,NO,NO,NO
2024,141150025,NO,NO,NO,NO,NO
2024,141150026,NO,NO,NO,NO,NO
2024,141150028,NO,NO,NO,NO,NO
2024,141150029,NO,NO,NO,NO,NO
2024,141150031,NO,NO,NO,NO,NO
2024,141150032,NO,NO,NO,NO,NO
2024,141150033,NO,NO,NO,NO,NO
2024,141150035,NO,NO,NO,NO,NO
2024,141150036,NO,NO,NO,NO,NO
2024,141150037,NO,NO,NO,NO,NO
2024,141150038,NO,NO,NO,NO,NO
2024,141150039,NO,NO,NO,NO,NO
2024,141150040,NO,NO,NO,NO,NO
2024,141150041,NO,NO,NO,NO,NO
2024,141150042,NO,NO,NO,NO,NO
2024,141150043,NO,NO,NO,NO,NO
2024,141150045,NO,NO,NO,NO,NO
2024,141150046,NO,NO,NO,NO,NO
2024,141150048,NO,NO,NO,NO,NO
2024,141150049,NO,NO,NO,NO,NO
2024,141150050,NO,NO,NO,NO,NO
2024,141150051,NO,NO,NO,NO,NO
2024,141150052,NO,NO,NO,NO,NO
2024,141150054,NO,NO,NO,NO,NO
2024,141150055,NO,NO,NO,NO,NO
2024,141150058,NO,NO,NO,NO,NO
2024,141150059,NO,NO,NO,NO,NO
2024,141150060,NO,NO,NO,NO,NO
2024,141150061,NO,NO,NO,NO,NO
2024,141150062,NO,NO,NO,NO,NO
2024,141150063,NO,NO,NO,NO,NO
2024,141150064,NO,NO,NO,NO,NO
2024,141150065,NO,NO,NO,NO,NO
2024,141150066,NO,NO,NO,NO,NO
2024,141150067,NO,NO,NO,NO,NO
2024,141150068,NO,NO,NO,NO,NO
2024,141150069,NO,NO,NO,NO,NO
2024,141150070,NO,NO,NO,NO,NO
2024,141150073,NO,NO,NO,NO,NO
2024,141150074,NO,NO,NO,NO,NO
2024,141150075,NO,NO,NO,NO,NO
2024,141150077,NO,NO,NO,NO,NO
2024,141150078,NO,NO,NO,NO,NO
2024,141150079,NO,NO,NO,NO,NO
2024,141150080,NO,NO,NO,NO,NO
2024,141150083,NO,NO,NO,NO,NO
2024,141150084,NO,NO,NO,NO,NO
2024,141150086,NO,NO,NO,NO,NO
2024,141150087,NO,NO,NO,NO,NO
2024,141150088,NO,NO,NO,NO,NO
2024,141150089,NO,NO,NO,NO,NO
2024,141150090,NO,NO,NO,NO,NO
2024,141150091,NO,NO,NO,NO,NO
2024,141150092,NO,NO,NO,NO,NO
2024,141150093,NO,NO,NO,NO,NO
2024,141150094,NO,NO,NO,NO,NO
2024,141150096,NO,NO,NO,NO,NO
2024,141150097,NO,NO,NO,NO,NO
2024,141150098,NO,NO,NO,NO,NO
2024,141150099,NO,NO,NO,NO,NO
2024,141150100,NO,NO,NO,NO,NO
2024,141150101,NO,NO,NO,NO,NO
2024,141150102,NO,NO,NO,NO,NO
2024,141150104,NO,NO,NO,NO,NO
2024,141150105,NO,NO,NO,NO,NO
2024,141150106,NO,NO,NO,NO,NO
2024,141150108,NO,NO,NO,NO,NO
2024,141150109,NO,NO,NO,NO,NO
2024,141150111,NO,NO,NO,NO,NO
2024,141150112,NO,NO,NO,NO,NO
2024,141150113,NO,NO,NO,NO,NO
2024,141150116,NO,NO,NO,NO,NO
2024,141150117,NO,NO,NO,NO,NO
2024,141150118,NO,NO,NO,NO,NO
2024,141150119,NO,NO,NO,NO,NO
2024,141150127,NO,NO,NO,NO,NO
2024,141150129,NO,NO,NO,NO,NO
2024,141150130,NO,NO,NO,NO,NO
2024,141150131,NO,NO,NO,NO,NO
2024,141150133,NO,NO,NO,NO,NO
2024,141150134,NO,NO,NO,NO,NO
2024,141150136,NO,NO,NO,NO,NO
2024,141150137,NO,NO,NO,NO,NO
2024,141150140,NO,NO,NO,NO,NO
2024,141150141,NO,NO,NO,NO,NO
2024,141150142,NO,NO,NO,NO,NO
2024,141150143,NO,NO,NO,NO,NO
2024,141150144,NO,NO,NO,NO,NO
2024,141150145,NO,NO,NO,NO,NO
2024,141150146,NO,NO,NO,NO,NO
2024,141150148,NO,NO,NO,NO,NO
2024,141150149,NO,NO,NO,NO,NO
2024,141150150,NO,NO,NO,NO,NO
2024,141150151,NO,NO,NO,NO,NO
2024,141150152,NO,NO,NO,NO,NO
2024,141150153,NO,NO,NO,NO,NO
2024,141150156,NO,NO,NO,NO,NO
2024,141150157,NO,NO,NO,NO,NO
2024,141150158,NO,NO,NO,NO,NO
2024,141150159,NO,NO,NO,NO,NO
2024,141150163,NO,NO,NO,NO,NO
2024,141150164,NO,NO,NO,NO,NO
2024,141150165,NO,NO,NO,NO,NO
2024,141150166,NO,NO,NO,NO,NO
2024,141150168,NO,NO,NO,NO,NO
2024,141150169,NO,NO,NO,NO,NO
2024,141150170,NO,NO,NO,NO,NO
2024,141150171,NO,NO,NO,NO,NO
2024,141150174,NO,NO,NO,NO,NO
2024,141150176,NO,NO,NO,NO,NO
2024,141150177,NO,NO,NO,NO,NO
2024,141150178,NO,NO,NO,NO,NO
2024,141150184,NO,NO,NO,NO,NO
2024,141150200,NO,NO,NO,NO,NO
2024,141150201,NO,NO,NO,NO,NO
2024,141150207,NO,NO,NO,NO,NO
2024,141150208,NO,NO,NO,NO,NO
2024,141150209,NO,NO,NO,NO,NO
2024,141150211,NO,NO,NO,NO,NO
2024,141150212,NO,NO,NO,NO,NO
2024,141150213,NO,NO,NO,NO,NO
2024,141150214,NO,NO,NO,NO,NO
2024,141150215,NO,NO,NO,NO,NO
2024,141150216,NO,NO,NO,NO,NO
2024,141150218,NO,NO,NO,NO,NO
2024,141150219,NO,NO,NO,NO,NO
2024,141150220,NO,NO,NO,NO,NO
2024,141150221,NO,NO,NO,NO,NO
2024,141150222,NO,NO,NO,NO,NO
2024,141150223,NO,NO,NO,NO,NO
2024,141150225,NO,NO,NO,NO,NO
2024,141150226,NO,NO,NO,NO,NO
2024,141150227,NO,NO,NO,NO,NO
2024,141150228,NO,NO,NO,NO,NO
2024,141150229,NO,NO,NO,NO,NO
2024,141150230,NO,NO,NO,NO,NO
2024,141150231,NO,NO,NO,NO,NO
2024,141150232,NO,NO,NO,NO,NO
2024,141150233,NO,NO,NO,NO,NO
2024,141150234,NO,NO,NO,NO,NO
2024,141150235,NO,NO,NO,NO,NO
2024,141150236,NO,NO,NO,NO,NO
2024,141150237,NO,NO,NO,NO,NO
2024,141150238,NO,NO,NO,NO,NO
2024,141150239,NO,NO,NO,NO,NO
2024,141150240,NO,NO,NO,NO,NO
2024,141150241,NO,NO,NO,NO,NO
2024,141150242,NO,NO,NO,NO,NO
2024,141150243,NO,NO,NO,NO,NO
2024,141150244,NO,NO,NO,NO,NO
2024,141150245,NO,NO,NO,NO,NO
2024,141150246,NO,NO,NO,NO,NO
2024,141150248,NO,NO,NO,NO,NO
2024,141150249,NO,NO,NO,NO,NO
2024,141150250,NO,NO,NO,NO,NO
2024,141150251,NO,NO,NO,NO,NO
2024,141150252,NO,NO,NO,NO,NO
2024,141150254,NO,NO,NO,NO,NO
2024,141150255,NO,NO,NO,NO,NO
2024,141150256,NO,NO,NO,NO,NO
2024,141150257,NO,NO,NO,NO,NO
2024,141150258,NO,NO,NO,NO,NO
2024,141150259,NO,NO,NO,NO,NO
2024,141150260,NO,NO,NO,NO,NO
2024,141150261,NO,NO,NO,NO,NO
2024,141150262,NO,NO,NO,NO,NO
2024,141150263,NO,NO,NO,NO,NO
2024,141150264,NO,NO,NO,NO,NO
2024,141150267,NO,NO,NO,NO,NO
2024,141150270,NO,NO,NO,NO,NO
2024,141150271,NO,NO,NO,NO,NO
2024,141150273,NO,NO,NO,NO,NO
2024,141150274,NO,NO,NO,NO,NO
2024,141150275,NO,NO,NO,NO,NO
2024,141150276,NO,NO,NO,NO,NO
2024,320050001,NO,NO,NO,NO,NO
2024,320050003,NO,NO,NO,NO,NO
2024,320050005,NO,NO,NO,NO,NO
2024,320050007,NO,NO,NO,NO,NO
2024,320050009,NO,NO,NO,NO,NO
2024,320050010,NO,NO,NO,NO,NO
2024,320050012,NO,NO,NO,NO,NO
2024,320050014,NO,NO,NO,NO,NO
2024,320050015,NO,NO,NO,NO,NO
2024,320050016,NO,NO,NO,NO,NO
2024,320050019,NO,NO,NO,NO,NO
2024,320050020,NO,NO,NO,NO,NO
2024,320050022,NO,NO,NO,NO,NO
2024,320050024,NO,NO,NO,NO,NO
2024,320050025,NO,NO,NO,NO,NO
2024,320050026,NO,NO,NO,NO,NO
2024,320050027,NO,NO,NO,NO,NO
2024,320050028,NO,NO,NO,NO,NO
2024,320050030,NO,NO,NO,NO,NO
2024,320050031,NO,NO,NO,NO,NO
2024,320050034,NO,NO,NO,NO,NO
2024,320050042,NO,NO,NO,NO,NO
2024,320050047,NO,NO,NO,NO,NO
2024,320050048,NO,NO,NO,NO,NO
2024,320050049,NO,NO,NO,NO,NO
2024,320050051,NO,NO,NO,NO,NO
2024,320050052,NO,NO,NO,NO,NO
2024,320050061,NO,NO,NO,NO,NO
2024,320050062,NO,NO,NO,NO,NO
2024,320050066,NO,NO,NO,NO,NO
2024,320050067,NO,NO,NO,NO,NO
2024,320050069,NO,NO,NO,NO,NO
2024,320050071,NO,NO,NO,NO,NO
2024,320050072,NO,NO,NO,NO,NO
2024,320050073,NO,NO,NO,NO,NO
2024,320050074,NO,NO,NO,NO,NO
2024,320050075,NO,NO,NO,NO,NO
2024,320050076,NO,NO,NO,NO,NO
2024,320050077,NO,NO,NO,NO,NO
2024,320050079,NO,NO,NO,NO,NO
2024,320050080,NO,NO,NO,NO,NO
2024,320050081,NO,NO,NO,NO,NO
2024,320050083,NO,NO,NO,NO,NO
2024,320050084,NO,NO,NO,NO,NO
2024,320050085,NO,NO,NO,NO,NO
2024,320050086,NO,NO,NO,NO,NO
2024,320050088,NO,NO,NO,NO,NO
2024,320050092,NO,NO,NO,NO,NO
2024,320050095,NO,NO,NO,NO,NO
2024,320050099,NO,NO,NO,NO,NO
2024,320050100,NO,NO,NO,NO,NO
2024,320050101,NO,NO,NO,NO,NO
2024,320050102,NO,NO,NO,NO,NO
2024,320050103,NO,NO,NO,NO,NO
2024,320050104,NO,NO,NO,NO,NO
2024,320050107,NO,NO,NO,NO,NO
2024,320050108,NO,NO,NO,NO,NO
2024,320050109,NO,NO,NO,NO,NO
2024,320050110,NO,NO,NO,NO,NO
2024,320050112,NO,NO,NO,NO,NO
2024,320050114,NO,NO,NO,NO,NO
2024,320050117,NO,NO,NO,NO,NO
2024,320050118,NO,NO,NO,NO,NO
2024,320050122,NO,NO,NO,NO,NO
2024,320050124,NO,NO,NO,NO,NO
2024,320050127,NO,NO,NO,NO,NO
2024,320050128,NO,NO,NO,NO,NO
2024,320050129,NO,NO,NO,NO,NO
2024,320050131,NO,NO,NO,NO,NO
2024,320050133,NO,NO,NO,NO,NO
2024,320050134,NO,NO,NO,NO,NO
2024,320050135,NO,NO,NO,NO,NO
2024,320050136,NO,NO,NO,NO,NO
2024,320050137,NO,NO,NO,NO,NO
2024,320050138,NO,NO,NO,NO,NO
2024,320050139,NO,NO,NO,NO,NO
2024,320050140,NO,NO,NO,NO,NO
2024,320050141,NO,NO,NO,NO,NO
2024,320050144,NO,NO,NO,NO,NO
2024,320050147,NO,NO,NO,NO,NO
2024,320050148,NO,NO,NO,NO,NO
2024,320050149,NO,NO,NO,NO,NO
2024,320050150,NO,NO,NO,NO,NO
2024,320050151,NO,NO,NO,NO,NO
2024,320050152,NO,NO,NO,NO,NO
2024,320050153,NO,NO,NO,NO,NO
2024,320050154,NO,NO,NO,NO,NO
2024,320050155,NO,NO,NO,NO,NO
2024,320050157,NO,NO,NO,NO,NO
2024,320050158,NO,NO,NO,NO,NO
2024,320050159,NO,NO,NO,NO,NO
2024,320050160,NO,NO,NO,NO,NO
2024,320050161,NO,NO,NO,NO,NO
2024,320050162,NO,NO,NO,NO,NO
2024,320050163,NO,NO,NO,NO,NO
2024,320050164,NO,NO,NO,NO,NO
2024,320050165,NO,NO,NO,NO,NO
2024,320050166,NO,NO,NO,NO,NO
2024,320050167,NO,NO,NO,NO,NO
2024,320050168,NO,NO,NO,NO,NO
2024,320050169,NO,NO,NO,NO,NO
2024,320050170,NO,NO,NO,NO,NO
2024,320050171,NO,NO,NO,NO,NO
2024,320050172,NO,NO,NO,NO,NO
2024,320050173,NO,NO,NO,NO,NO
2024,320050174,NO,NO,NO,NO,NO
2024,320050175,NO,NO,NO,NO,NO
2024,320050176,NO,NO,NO,NO,NO
2024,320050177,NO,NO,NO,NO,NO
2024,320050178,NO,NO,NO,NO,NO
2024,320050179,NO,NO,NO,NO,NO
2024,320050180,NO,NO,NO,NO,NO
2024,320050181,NO,NO,NO,NO,NO
2024,320050182,NO,NO,NO,NO,NO
2024,320050184,NO,NO,NO,NO,NO
2024,320050188,NO,NO,NO,NO,NO
2024,320050189,NO,NO,NO,NO,NO
2024,320050190,NO,NO,NO,NO,NO
2024,320050191,NO,NO,NO,NO,NO
2024,320050192,NO,NO,NO,NO,NO
2024,320050193,NO,NO,NO,NO,NO
2024,320050194,NO,NO,NO,NO,NO
2024,320050195,NO,NO,NO,NO,NO
2024,320050196,NO,NO,NO,NO,NO
2024,320050197,NO,NO,NO,NO,NO
2024,320050198,NO,NO,NO,NO,NO
2024,320050199,NO,NO,NO,NO,NO
2024,320050200,NO,NO,NO,NO,NO
2024,320050201,NO,NO,NO,NO,NO
2024,320050202,NO,NO,NO,NO,NO
2024,320050203,NO,NO,NO,NO,NO
2024,320050205,NO,NO,NO,NO,NO
2024,320050206,NO,NO,NO,NO,NO
2024,320050207,NO,NO,NO,NO,NO
2024,320050208,NO,NO,NO,NO,NO
2024,320050209,NO,NO,NO,NO,NO
2024,320050210,NO,NO,NO,NO,NO
2024,320050211,NO,NO,NO,NO,NO
2024,320050212,NO,NO,NO,NO,NO
2024,320050213,NO,NO,NO,NO,NO
2024,320050214,NO,NO,NO,NO,NO
2024,320050215,NO,NO,NO,NO,NO
2024,320050216,NO,NO,NO,NO,NO
2024,320050217,NO,NO,NO,NO,NO
2024,320050218,NO,NO,NO,NO,NO
2024,320050219,NO,NO,NO,NO,NO
2024,320050220,NO,NO,NO,NO,NO
2024,320050221,NO,NO,NO,NO,NO
2024,320050222,NO,NO,NO,NO,NO
2024,320050223,NO,NO,NO,NO,NO
2024,320050224,NO,NO,NO,NO,NO
2024,320050225,NO,NO,NO,NO,NO
2024,320050226,NO,NO,NO,NO,NO
2024,320050227,NO,NO,NO,NO,NO
2024,320050228,NO,NO,NO,NO,NO
2024,320050229,NO,NO,NO,NO,NO
2024,320050230,NO,NO,NO,NO,NO
2024,320050231,NO,NO,NO,NO,NO
2024,320050232,NO,NO,NO,NO,NO
2024,320050233,NO,NO,NO,NO,NO
2024,320050234,NO,NO,NO,NO,NO
2024,320050235,NO,NO,NO,NO,NO
2024,320050236,NO,NO,NO,NO,NO
2024,320050237,NO,NO,NO,NO,NO
2024,320050238,NO,NO,NO,NO,NO
2024,320050239,NO,NO,NO,NO,NO
2024,320050240,NO,NO,NO,NO,NO
2024,320050241,NO,NO,NO,NO,NO
2024,320050242,NO,NO,NO,NO,NO
2024,320050243,NO,NO,NO,NO,NO
2024,320050244,NO,NO,NO,NO,NO
2024,320050245,NO,NO,NO,NO,NO
2024,320050246,NO,NO,NO,NO,NO
2024,320050247,NO,NO,NO,NO,NO
2024,320050248,NO,NO,NO,NO,NO
2024,320050249,NO,NO,NO,NO,NO
2024,320060001,NO,NO,NO,NO,NO
2024,320060002,NO,NO,NO,NO,NO
2024,320060003,NO,NO,NO,NO,NO
2024,320060004,NO,NO,NO,NO,NO
2024,320060006,NO,NO,NO,NO,NO
2024,320060007,NO,NO,NO,NO,NO
2024,320060008,NO,NO,NO,NO,NO
2024,320060009,NO,NO,NO,NO,NO
2024,320060011,NO,NO,NO,NO,NO
2024,320060012,NO,NO,NO,NO,NO
2024,320060018,NO,NO,NO,NO,NO
2024,320060020,NO,NO,NO,NO,NO
2024,320060021,NO,NO,NO,NO,NO
2024,320060023,NO,NO,NO,NO,NO
2024,320060024,NO,NO,NO,NO,NO
2024,320060025,NO,NO,NO,NO,NO
2024,320060026,NO,NO,NO,NO,NO
2024,320060027,NO,NO,NO,NO,NO
2024,320060028,NO,NO,NO,NO,NO
2024,320060029,NO,NO,NO,NO,NO
2024,320070001,NO,NO,NO,NO,NO
2024,320070002,NO,NO,NO,NO,NO
2024,320070003,NO,NO,NO,NO,NO
2024,320070004,NO,NO,NO,NO,NO
2024,320070005,NO,NO,NO,NO,NO
2024,320070006,NO,NO,NO,NO,NO
2024,320070007,NO,NO,NO,NO,NO
2024,320070008,NO,NO,NO,NO,NO
2024,320070010,NO,NO,NO,NO,NO
2024,320070011,NO,NO,NO,NO,NO
2024,320070012,NO,NO,NO,NO,NO
2024,320070013,NO,NO,NO,NO,NO
2024,320070014,NO,NO,NO,NO,NO
2024,320070015,NO,NO,NO,NO,NO
2024,320070016,NO,NO,NO,NO,NO
2024,320070017,NO,NO,NO,NO,NO
2024,320070018,NO,NO,NO,NO,NO
2024,320070019,NO,NO,NO,NO,NO
2024,320070020,NO,NO,NO,NO,NO
2024,320070021,NO,NO,NO,NO,NO
2024,320070022,NO,NO,NO,NO,NO
2024,320070023,NO,NO,NO,NO,NO
2024,320070024,NO,NO,NO,NO,NO
2024,320070025,NO,NO,NO,NO,NO
2024,320070026,NO,NO,NO,NO,NO
2024,320070027,NO,NO,NO,NO,NO
2024,320070028,NO,NO,NO,NO,NO
2024,320070029,NO,NO,NO,NO,NO
2024,320070030,NO,NO,NO,NO,NO
2024,320070031,NO,NO,NO,NO,NO
2024,320070032,NO,NO,NO,NO,NO
2024,320070033,NO,NO,NO,NO,NO
2024,320070036,NO,NO,NO,NO,NO
2024,320070037,NO,NO,NO,NO,NO
2024,320070038,NO,NO,NO,NO,NO
2024,320070039,NO,NO,NO,NO,NO
2024,320070040,NO,NO,NO,NO,NO
2024,320070041,NO,NO,NO,NO,NO
2024,320070042,NO,NO,NO,NO,NO
2024,320070043,NO,NO,NO,NO,NO
2024,320070045,NO,NO,NO,NO,NO
2024,320070048,NO,NO,NO,NO,NO
2024,320070049,NO,NO,NO,NO,NO
2024,320070050,NO,NO,NO,NO,NO
2024,320070051,NO,NO,NO,NO,NO
2024,320070052,NO,NO,NO,NO,NO
2024,320070054,NO,NO,NO,NO,NO
2024,320070055,NO,NO,NO,NO,NO
2024,320070057,NO,NO,NO,NO,NO
2024,320070058,NO,NO,NO,NO,NO
2024,320070064,NO,NO,NO,NO,NO
2024,320070066,NO,NO,NO,NO,NO
2024,320070067,NO,NO,NO,NO,NO
2024,320070068,NO,NO,NO,NO,NO
2024,320070070,NO,NO,NO,NO,NO
2024,320070071,NO,NO,NO,NO,NO
2024,320070073,NO,NO,NO,NO,NO
2024,320070075,NO,NO,NO,NO,NO
2024,320070076,NO,NO,NO,NO,NO
2024,320070079,NO,NO,NO,NO,NO
2024,320070082,NO,NO,NO,NO,NO
2024,320070083,NO,NO,NO,NO,NO
2024,320070084,NO,NO,NO,NO,NO
2024,320070085,NO,NO,NO,NO,NO
2024,320070086,NO,NO,NO,NO,NO
2024,320070087,NO,NO,NO,NO,NO
2024,320070089,NO,NO,NO,NO,NO
2024,320070090,NO,NO,NO,NO,NO
2024,320070091,NO,NO,NO,NO,NO
2024,320070092,NO,NO,NO,NO,NO
2024,320070093,NO,NO,NO,NO,NO
2024,320070094,NO,NO,NO,NO,NO
2024,320070096,NO,NO,NO,NO,NO
2024,320070099,NO,NO,NO,NO,NO
2024,320070101,NO,NO,NO,NO,NO
2024,320070102,NO,NO,NO,NO,NO
2024,320070104,NO,NO,NO,NO,NO
2024,320070107,NO,NO,NO,NO,NO
2024,320070108,NO,NO,NO,NO,NO
2024,320070111,NO,NO,NO,NO,NO
2024,320070112,NO,NO,NO,NO,NO
2024,320070116,NO,NO,NO,NO,NO
2024,320070117,NO,NO,NO,NO,NO
2024,320070118,NO,NO,NO,NO,NO
2024,320070119,NO,NO,NO,NO,NO
2024,320070120,NO,NO,NO,NO,NO
2024,320070122,NO,NO,NO,NO,NO
2024,320070124,NO,NO,NO,NO,NO
2024,320070126,NO,NO,NO,NO,NO
2024,320070127,NO,NO,NO,NO,NO
2024,320070129,NO,NO,NO,NO,NO
2024,320070130,NO,NO,NO,NO,NO
2024,320070131,NO,NO,NO,NO,NO
2024,320070132,NO,NO,NO,NO,NO
2024,320070134,NO,NO,NO,NO,NO
2024,320070135,NO,NO,NO,NO,NO
2024,320070138,NO,NO,NO,NO,NO
2024,320070139,NO,NO,NO,NO,NO
2024,320070140,NO,NO,NO,NO,NO
2024,320070143,NO,NO,NO,NO,NO
2024,320070144,NO,NO,NO,NO,NO
2024,320070145,NO,NO,NO,NO,NO
2024,320070146,NO,NO,NO,NO,NO
2024,320070147,NO,NO,NO,NO,NO
2024,320070148,NO,NO,NO,NO,NO
2024,320070149,NO,NO,NO,NO,NO
2024,320070150,NO,NO,NO,NO,NO
2024,320070151,NO,NO,NO,NO,NO
2024,320070152,NO,NO,NO,NO,NO
2024,320070153,NO,NO,NO,NO,NO
2024,320070154,NO,NO,NO,NO,NO
2024,320070155,NO,NO,NO,NO,NO
2024,320070156,NO,NO,NO,NO,NO
2024,320070157,NO,NO,NO,NO,NO
2024,320080001,NO,NO,NO,NO,NO
2024,320080002,NO,NO,NO,NO,NO
2024,320080003,NO,NO,NO,NO,NO
2024,320080005,NO,NO,NO,NO,NO
2024,320080006,NO,NO,NO,NO,NO
2024,320080008,NO,NO,NO,NO,NO
2024,320080009,NO,NO,NO,NO,NO
2024,320080011,NO,NO,NO,NO,NO
2024,320080012,NO,NO,NO,NO,NO
2024,320080013,NO,NO,NO,NO,NO
2024,320080015,NO,NO,NO,NO,NO
2024,320080016,NO,NO,NO,NO,NO
2024,320080018,NO,NO,NO,NO,NO
2024,320080019,NO,NO,NO,NO,NO
2024,320080020,NO,NO,NO,NO,NO
2024,320080021,NO,NO,NO,NO,NO
2024,320080024,NO,NO,NO,NO,NO
2024,320080025,NO,NO,NO,NO,NO
2024,320080027,NO,NO,NO,NO,NO
2024,320080029,NO,NO,NO,NO,NO
2024,320080035,NO,NO,NO,NO,NO
2024,320080036,NO,NO,NO,NO,NO
2024,320080037,NO,NO,NO,NO,NO
2024,320080038,NO,NO,NO,NO,NO
2024,320080039,NO,NO,NO,NO,NO
2024,320080040,NO,NO,NO,NO,NO
2024,320080041,NO,NO,NO,NO,NO
2024,320080043,NO,NO,NO,NO,NO
2024,320080044,NO,NO,NO,NO,NO
2024,320080045,NO,NO,NO,NO,NO
2024,320080046,NO,NO,NO,NO,NO
2024,320080047,NO,NO,NO,NO,NO
2024,320080048,NO,NO,NO,NO,NO
2024,320080049,NO,NO,NO,NO,NO
2024,320080051,NO,NO,NO,NO,NO
2024,320080052,NO,NO,NO,NO,NO
2024,320080053,NO,NO,NO,NO,NO
2024,320080054,NO,NO,NO,NO,NO
2024,320080055,NO,NO,NO,NO,NO
