C601,C602,R001-0101,R001-0102,R001-0103,R001-0104,R001-0105,R001-0106,R001-0107,R001-0108,R001-0109
2024,P10,NA,NA,2832940,NA,NA,NA,NA,NA,NA
2024,P11,NA,NA,2725147,NA,NA,NA,NA,NA,NA
2024,P12,NA,NA,1886104,NA,NA,NA,NA,NA,NA
,,,,,,,,,,
